survey_id,survey_reference,farmer_id,farm_id,scheme_id,crop_name,reason_for_survey,incident_type,incident_date,survey_date,sowing_date,loss_percentage,compensation_amount,weather_score,ndvi_drop,ai_confidence,fraud_risk_score,status
1293,SURVEY-0001293,80,148,1,Cotton,Drought,ATIVRUSHTI,2026-04-09,2026-05-13,2025-06-15,27,27850,64.86,60.12,94.73,26,APPROVED
1294,SURVEY-0001294,888,1771,2,Cotton,Flood Damage,FLOOD,2026-03-27,2026-05-13,2025-06-15,35,88218,65.83,68.83,86.82,28,SUBMITTED
1295,SURVEY-0001295,466,930,4,Sugarcane,Flood Damage,PEST_ATTACK,2026-03-15,2026-05-13,2025-06-15,34,27142,9.96,92.21,59.07,42,SUBMITTED
1296,SURVEY-0001296,1223,2451,3,Bajra,Drought,FLOOD,2026-05-03,2026-05-13,2025-06-15,46,81516,16.58,77.06,57.18,18,FIELD_VERIFIED
1297,SURVEY-0001297,244,480,4,Tur,Pest Attack,DROUGHT,2026-03-25,2026-05-13,2025-06-15,23,38476,91.22,63.69,56.42,26,UNDER_REVIEW
1298,SURVEY-0001298,433,862,4,Cotton,Drought,PEST_ATTACK,2026-04-17,2026-05-13,2025-06-15,43,81462,87.73,31.36,66.66,33,UNDER_REVIEW
1299,SURVEY-0001299,1464,2951,1,Cotton,Pest Attack,ATIVRUSHTI,2026-03-20,2026-05-13,2025-06-15,20,67401,89.42,8.78,82.25,36,REJECTED
1300,SURVEY-0001300,243,479,2,Sugarcane,Heavy Rainfall,PEST_ATTACK,2026-04-11,2026-05-13,2025-06-15,63,13719,35.87,32.63,57.96,15,SUBMITTED
1301,SURVEY-0001301,143,264,1,Tur,Flood Damage,PEST_ATTACK,2026-04-02,2026-05-13,2025-06-15,41,16997,42.72,24.82,87.04,23,FIELD_VERIFIED
1302,SURVEY-0001302,744,1473,2,Soybean,Pest Attack,ATIVRUSHTI,2026-05-12,2026-05-13,2025-06-15,94,75374,74.73,83.98,86.79,82,REJECTED
1303,SURVEY-0001303,76,141,2,Tur,Flood Damage,ATIVRUSHTI,2026-03-11,2026-05-13,2025-06-15,81,46799,48.56,60.93,65.66,93,REJECTED
1304,SURVEY-0001304,1620,3275,1,Sugarcane,Flood Damage,DROUGHT,2026-03-29,2026-05-13,2025-06-15,62,85214,47.99,54.23,73.32,23,UNDER_REVIEW
1305,SURVEY-0001305,78,146,1,Tur,Flood Damage,DROUGHT,2026-04-26,2026-05-13,2025-06-15,25,34037,68.76,47.33,86.34,12,REJECTED
1306,SURVEY-0001306,1357,2738,2,Soybean,Flood Damage,DROUGHT,2026-05-01,2026-05-13,2025-06-15,8,69833,28.34,18.46,55.65,35,REJECTED
1307,SURVEY-0001307,747,1481,1,Cotton,Pest Attack,PEST_ATTACK,2026-03-24,2026-05-13,2025-06-15,32,10257,32.7,32.38,59.48,13,APPROVED
1308,SURVEY-0001308,1860,3756,4,Cotton,Flood Damage,PEST_ATTACK,2026-04-11,2026-05-13,2025-06-15,20,99539,73.37,49.25,92.9,36,REJECTED
1309,SURVEY-0001309,1165,2337,4,Tur,Pest Attack,PEST_ATTACK,2026-05-01,2026-05-13,2025-06-15,43,50070,17.75,19.8,55.99,41,REJECTED
1310,SURVEY-0001310,165,313,4,Tur,Flood Damage,PEST_ATTACK,2026-03-05,2026-05-13,2025-06-15,26,41622,35.75,77.36,74.62,7,APPROVED
1311,SURVEY-0001311,513,1019,3,Tur,Pest Attack,FLOOD,2026-04-19,2026-05-13,2025-06-15,64,59143,34.07,74.02,64.78,13,FIELD_VERIFIED
1312,SURVEY-0001312,878,1750,3,Sugarcane,Pest Attack,PEST_ATTACK,2026-04-17,2026-05-13,2025-06-15,44,32208,43.25,19.96,72.24,11,FIELD_VERIFIED
1313,SURVEY-0001313,840,1667,3,Sugarcane,Drought,ATIVRUSHTI,2026-03-27,2026-05-13,2025-06-15,11,63212,90.01,49.23,63.48,41,SUBMITTED
1314,SURVEY-0001314,1428,2883,4,Tur,Heavy Rainfall,FLOOD,2026-03-20,2026-05-13,2025-06-15,11,30986,76.4,42.32,95.32,12,FIELD_VERIFIED
1315,SURVEY-0001315,475,949,4,Cotton,Flood Damage,DROUGHT,2026-04-14,2026-05-13,2025-06-15,48,80717,60.24,64.2,89.75,27,SUBMITTED
1316,SURVEY-0001316,1863,3761,4,Soybean,Pest Attack,PEST_ATTACK,2026-03-31,2026-05-13,2025-06-15,44,14651,42.75,36.48,58.97,9,REJECTED
1317,SURVEY-0001317,762,1513,4,Bajra,Drought,ATIVRUSHTI,2026-03-13,2026-05-13,2025-06-15,65,51737,32.58,82.55,90.01,12,SUBMITTED
1318,SURVEY-0001318,540,1074,1,Bajra,Heavy Rainfall,DROUGHT,2026-04-20,2026-05-13,2025-06-15,14,80449,84.25,36.25,69.15,9,APPROVED
1319,SURVEY-0001319,27,49,1,Soybean,Drought,DROUGHT,2026-02-24,2026-05-13,2025-06-15,20,99703,84.38,7.99,60.68,31,UNDER_REVIEW
1320,SURVEY-0001320,340,675,3,Tur,Drought,PEST_ATTACK,2026-03-12,2026-05-13,2025-06-15,60,29584,47.98,5.82,87.02,45,REJECTED
1321,SURVEY-0001321,1217,2443,2,Sugarcane,Drought,PEST_ATTACK,2026-04-05,2026-05-13,2025-06-15,14,25278,44.57,41.26,82.15,40,REJECTED
1322,SURVEY-0001322,587,1162,3,Tur,Drought,PEST_ATTACK,2026-04-10,2026-05-13,2025-06-15,24,66523,67.09,63.83,85.81,12,REJECTED
1323,SURVEY-0001323,1313,2645,1,Bajra,Drought,PEST_ATTACK,2026-03-30,2026-05-13,2025-06-15,56,48277,65.72,10.99,88.3,27,APPROVED
1324,SURVEY-0001324,83,152,3,Bajra,Flood Damage,DROUGHT,2026-04-14,2026-05-13,2025-06-15,77,6360,80.24,69.55,93.89,77,APPROVED
1325,SURVEY-0001325,1370,2759,2,Cotton,Pest Attack,DROUGHT,2026-03-06,2026-05-13,2025-06-15,58,44730,99.25,11.99,58.29,12,APPROVED
1326,SURVEY-0001326,255,499,4,Cotton,Flood Damage,FLOOD,2026-02-14,2026-05-13,2025-06-15,21,12347,96.08,33.48,78.86,40,APPROVED
1327,SURVEY-0001327,1378,2777,2,Cotton,Heavy Rainfall,ATIVRUSHTI,2026-04-02,2026-05-13,2025-06-15,87,20810,78.44,35.69,81.52,87,APPROVED
1328,SURVEY-0001328,147,272,2,Cotton,Pest Attack,PEST_ATTACK,2026-02-16,2026-05-13,2025-06-15,28,35528,25.39,11.66,97.36,16,REJECTED
1329,SURVEY-0001329,942,1884,2,Sugarcane,Flood Damage,PEST_ATTACK,2026-04-21,2026-05-13,2025-06-15,43,61331,83.92,61.21,72.48,5,REJECTED
1330,SURVEY-0001330,891,1777,3,Tur,Heavy Rainfall,FLOOD,2026-05-03,2026-05-13,2025-06-15,22,21406,55.24,81.86,95.82,21,FIELD_VERIFIED
1331,SURVEY-0001331,192,374,2,Cotton,Flood Damage,PEST_ATTACK,2026-02-19,2026-05-13,2025-06-15,50,78603,88.56,72.53,80.35,21,APPROVED
1332,SURVEY-0001332,1018,2029,2,Soybean,Flood Damage,DROUGHT,2026-03-31,2026-05-13,2025-06-15,85,70997,17.02,34.27,78.29,65,APPROVED
1333,SURVEY-0001333,1916,3868,2,Tur,Flood Damage,FLOOD,2026-04-26,2026-05-13,2025-06-15,40,99540,49.54,20.6,66.29,13,REJECTED
1334,SURVEY-0001334,802,1594,1,Tur,Heavy Rainfall,FLOOD,2026-03-16,2026-05-13,2025-06-15,33,74590,82.11,52.82,73.46,12,FIELD_VERIFIED
1335,SURVEY-0001335,446,889,3,Sugarcane,Heavy Rainfall,DROUGHT,2026-04-01,2026-05-13,2025-06-15,64,45087,55.17,39.54,85.2,41,FIELD_VERIFIED
1336,SURVEY-0001336,473,945,3,Sugarcane,Drought,ATIVRUSHTI,2026-05-03,2026-05-13,2025-06-15,9,10507,40.16,28.29,58.22,4,FIELD_VERIFIED
1337,SURVEY-0001337,936,1872,3,Cotton,Flood Damage,PEST_ATTACK,2026-03-14,2026-05-13,2025-06-15,61,98336,38.57,73.4,85.56,14,UNDER_REVIEW
1338,SURVEY-0001338,1142,2296,4,Tur,Pest Attack,FLOOD,2026-03-23,2026-05-13,2025-06-15,41,55552,77.15,37.28,64.48,27,REJECTED
1339,SURVEY-0001339,1649,3329,3,Cotton,Drought,FLOOD,2026-04-17,2026-05-13,2025-06-15,30,91974,81.92,85.18,86.68,41,APPROVED
1340,SURVEY-0001340,377,751,3,Soybean,Flood Damage,ATIVRUSHTI,2026-02-23,2026-05-13,2025-06-15,31,28464,10.99,69.31,57.86,23,UNDER_REVIEW
1341,SURVEY-0001341,1652,3335,3,Sugarcane,Heavy Rainfall,DROUGHT,2026-03-07,2026-05-13,2025-06-15,10,78833,62.51,85.51,66.63,41,SUBMITTED
1342,SURVEY-0001342,953,1907,2,Tur,Heavy Rainfall,FLOOD,2026-04-21,2026-05-13,2025-06-15,56,81475,30.89,62.45,65.72,16,UNDER_REVIEW
1343,SURVEY-0001343,891,1779,4,Tur,Heavy Rainfall,PEST_ATTACK,2026-04-28,2026-05-13,2025-06-15,58,81355,55.16,72.4,87.31,35,FIELD_VERIFIED
1344,SURVEY-0001344,810,1612,3,Sugarcane,Pest Attack,DROUGHT,2026-03-04,2026-05-13,2025-06-15,73,20175,19.52,71.2,71.16,71,UNDER_REVIEW
1345,SURVEY-0001345,1139,2290,3,Soybean,Pest Attack,FLOOD,2026-04-20,2026-05-13,2025-06-15,19,57965,18.82,9.41,63.67,11,REJECTED
1346,SURVEY-0001346,770,1530,3,Tur,Heavy Rainfall,PEST_ATTACK,2026-04-07,2026-05-13,2025-06-15,60,30722,70.3,61.4,58.63,22,APPROVED
1347,SURVEY-0001347,1669,3369,3,Tur,Flood Damage,FLOOD,2026-04-21,2026-05-13,2025-06-15,56,40072,33.03,38.94,94.78,32,REJECTED
1348,SURVEY-0001348,1720,3479,4,Sugarcane,Drought,FLOOD,2026-03-05,2026-05-13,2025-06-15,26,9232,60.42,93.0,66.88,27,FIELD_VERIFIED
1349,SURVEY-0001349,124,228,1,Soybean,Pest Attack,ATIVRUSHTI,2026-02-14,2026-05-13,2025-06-15,55,96506,66.85,48.42,72.76,8,UNDER_REVIEW
1350,SURVEY-0001350,1864,3764,2,Sugarcane,Drought,FLOOD,2026-03-28,2026-05-13,2025-06-15,74,15548,75.11,73.17,86.71,94,FIELD_VERIFIED
1351,SURVEY-0001351,912,1823,3,Cotton,Heavy Rainfall,PEST_ATTACK,2026-04-06,2026-05-13,2025-06-15,82,18534,72.25,77.25,58.02,96,SUBMITTED
1352,SURVEY-0001352,1396,2817,3,Sugarcane,Drought,PEST_ATTACK,2026-03-17,2026-05-13,2025-06-15,25,83840,52.59,31.54,72.35,45,REJECTED
1353,SURVEY-0001353,1097,2194,2,Soybean,Pest Attack,PEST_ATTACK,2026-04-05,2026-05-13,2025-06-15,58,72498,80.28,28.03,65.74,38,REJECTED
1354,SURVEY-0001354,1251,2515,1,Soybean,Heavy Rainfall,PEST_ATTACK,2026-04-07,2026-05-13,2025-06-15,5,53957,95.9,62.01,83.0,28,FIELD_VERIFIED
1355,SURVEY-0001355,1348,2718,4,Bajra,Drought,PEST_ATTACK,2026-05-09,2026-05-13,2025-06-15,33,78133,79.15,8.03,76.68,36,FIELD_VERIFIED
1356,SURVEY-0001356,1281,2579,3,Soybean,Pest Attack,PEST_ATTACK,2026-03-24,2026-05-13,2025-06-15,28,50993,87.04,60.08,67.4,45,REJECTED
1357,SURVEY-0001357,1391,2805,3,Soybean,Flood Damage,FLOOD,2026-02-26,2026-05-13,2025-06-15,38,92009,53.35,28.5,93.05,43,SUBMITTED
1358,SURVEY-0001358,1302,2619,3,Sugarcane,Drought,DROUGHT,2026-04-02,2026-05-13,2025-06-15,64,29975,41.08,18.88,89.04,29,REJECTED
1359,SURVEY-0001359,1927,3892,3,Bajra,Flood Damage,ATIVRUSHTI,2026-02-26,2026-05-13,2025-06-15,49,50069,28.7,74.09,86.0,28,REJECTED
1360,SURVEY-0001360,1000,1992,1,Cotton,Pest Attack,FLOOD,2026-03-11,2026-05-13,2025-06-15,84,38735,78.46,26.99,98.21,84,FIELD_VERIFIED
1361,SURVEY-0001361,1402,2830,2,Soybean,Flood Damage,DROUGHT,2026-03-05,2026-05-13,2025-06-15,5,73975,22.23,84.09,76.73,5,UNDER_REVIEW
1362,SURVEY-0001362,148,275,3,Soybean,Pest Attack,FLOOD,2026-03-06,2026-05-13,2025-06-15,75,45738,99.23,39.59,83.27,84,UNDER_REVIEW
1363,SURVEY-0001363,951,1903,1,Cotton,Flood Damage,FLOOD,2026-04-22,2026-05-13,2025-06-15,39,22064,37.14,91.07,93.47,30,FIELD_VERIFIED
1364,SURVEY-0001364,1457,2940,3,Cotton,Drought,ATIVRUSHTI,2026-03-15,2026-05-13,2025-06-15,36,7541,98.04,74.22,92.47,12,UNDER_REVIEW
1365,SURVEY-0001365,1924,3883,1,Bajra,Drought,DROUGHT,2026-03-23,2026-05-13,2025-06-15,40,54198,37.02,38.02,78.53,38,APPROVED
1366,SURVEY-0001366,698,1388,2,Tur,Flood Damage,PEST_ATTACK,2026-02-22,2026-05-13,2025-06-15,31,15829,29.34,77.77,55.04,27,UNDER_REVIEW
1367,SURVEY-0001367,1496,3017,3,Bajra,Flood Damage,ATIVRUSHTI,2026-04-28,2026-05-13,2025-06-15,14,87280,99.39,79.72,66.11,40,UNDER_REVIEW
1368,SURVEY-0001368,250,489,2,Sugarcane,Pest Attack,DROUGHT,2026-03-23,2026-05-13,2025-06-15,25,58228,15.76,24.54,98.3,15,FIELD_VERIFIED
1369,SURVEY-0001369,1547,3119,1,Soybean,Pest Attack,FLOOD,2026-03-15,2026-05-13,2025-06-15,43,49154,73.09,26.69,97.65,20,FIELD_VERIFIED
1370,SURVEY-0001370,1005,2000,1,Bajra,Heavy Rainfall,ATIVRUSHTI,2026-02-17,2026-05-13,2025-06-15,49,11574,54.67,11.83,57.4,1,SUBMITTED
1371,SURVEY-0001371,527,1049,2,Cotton,Drought,FLOOD,2026-05-04,2026-05-13,2025-06-15,17,73054,22.99,36.13,68.2,3,UNDER_REVIEW
1372,SURVEY-0001372,1487,2998,4,Tur,Heavy Rainfall,ATIVRUSHTI,2026-03-07,2026-05-13,2025-06-15,32,20548,10.4,90.98,98.37,32,FIELD_VERIFIED
1373,SURVEY-0001373,494,982,1,Tur,Flood Damage,DROUGHT,2026-03-03,2026-05-13,2025-06-15,41,98553,52.68,5.44,89.16,4,SUBMITTED
1374,SURVEY-0001374,1753,3541,3,Cotton,Heavy Rainfall,DROUGHT,2026-04-10,2026-05-13,2025-06-15,47,77210,70.12,25.77,62.85,42,REJECTED
1375,SURVEY-0001375,610,1202,2,Sugarcane,Drought,PEST_ATTACK,2026-02-14,2026-05-13,2025-06-15,73,32207,95.53,23.4,84.79,96,SUBMITTED
1376,SURVEY-0001376,871,1736,2,Tur,Flood Damage,PEST_ATTACK,2026-05-12,2026-05-13,2025-06-15,64,13903,72.92,32.94,82.2,32,REJECTED
1377,SURVEY-0001377,1401,2827,3,Tur,Pest Attack,DROUGHT,2026-04-22,2026-05-13,2025-06-15,31,59709,15.86,16.74,89.07,33,UNDER_REVIEW
1378,SURVEY-0001378,859,1708,3,Tur,Drought,PEST_ATTACK,2026-05-03,2026-05-13,2025-06-15,9,89104,97.46,76.35,96.36,30,UNDER_REVIEW
1379,SURVEY-0001379,92,171,3,Cotton,Pest Attack,PEST_ATTACK,2026-03-20,2026-05-13,2025-06-15,95,33444,57.91,52.1,89.79,80,REJECTED
1380,SURVEY-0001380,1197,2402,3,Soybean,Drought,PEST_ATTACK,2026-02-27,2026-05-13,2025-06-15,58,12549,29.93,75.5,80.01,9,REJECTED
1381,SURVEY-0001381,1103,2209,2,Bajra,Pest Attack,FLOOD,2026-05-11,2026-05-13,2025-06-15,7,28094,68.03,54.23,88.08,21,APPROVED
1382,SURVEY-0001382,1861,3757,3,Cotton,Pest Attack,DROUGHT,2026-04-25,2026-05-13,2025-06-15,57,37574,26.9,40.49,67.97,22,FIELD_VERIFIED
1383,SURVEY-0001383,1694,3423,3,Soybean,Pest Attack,FLOOD,2026-04-20,2026-05-13,2025-06-15,92,34518,85.31,31.43,66.48,92,FIELD_VERIFIED
1384,SURVEY-0001384,1263,2539,1,Cotton,Pest Attack,FLOOD,2026-03-17,2026-05-13,2025-06-15,83,19507,28.42,92.63,84.31,81,FIELD_VERIFIED
1385,SURVEY-0001385,1152,2317,1,Bajra,Drought,DROUGHT,2026-03-28,2026-05-13,2025-06-15,5,26865,52.76,40.51,71.38,2,SUBMITTED
1386,SURVEY-0001386,773,1537,4,Bajra,Heavy Rainfall,DROUGHT,2026-03-25,2026-05-13,2025-06-15,64,68385,32.21,47.63,81.3,37,APPROVED
1387,SURVEY-0001387,50,91,1,Sugarcane,Drought,PEST_ATTACK,2026-03-11,2026-05-13,2025-06-15,25,86129,18.51,42.68,97.32,22,FIELD_VERIFIED
1388,SURVEY-0001388,1214,2438,3,Cotton,Drought,DROUGHT,2026-03-18,2026-05-13,2025-06-15,24,41348,27.1,39.67,86.15,21,SUBMITTED
1389,SURVEY-0001389,402,799,2,Sugarcane,Drought,DROUGHT,2026-03-29,2026-05-13,2025-06-15,78,58122,30.13,62.37,61.59,75,SUBMITTED
1390,SURVEY-0001390,464,927,1,Bajra,Pest Attack,ATIVRUSHTI,2026-03-19,2026-05-13,2025-06-15,51,98574,83.94,91.67,60.21,37,FIELD_VERIFIED
1391,SURVEY-0001391,498,990,1,Tur,Heavy Rainfall,DROUGHT,2026-05-10,2026-05-13,2025-06-15,25,68234,83.21,83.0,72.66,2,REJECTED
1392,SURVEY-0001392,1765,3564,4,Cotton,Heavy Rainfall,PEST_ATTACK,2026-03-04,2026-05-13,2025-06-15,64,36235,39.34,65.67,60.85,10,SUBMITTED
1393,SURVEY-0001393,1762,3559,3,Soybean,Flood Damage,FLOOD,2026-04-16,2026-05-13,2025-06-15,46,26114,19.27,86.56,71.68,24,UNDER_REVIEW
1394,SURVEY-0001394,1443,2912,3,Soybean,Flood Damage,PEST_ATTACK,2026-03-04,2026-05-13,2025-06-15,6,80283,40.41,55.26,84.68,12,APPROVED
1395,SURVEY-0001395,1320,2660,3,Soybean,Drought,ATIVRUSHTI,2026-04-19,2026-05-13,2025-06-15,60,91295,42.03,34.19,75.32,2,UNDER_REVIEW
1396,SURVEY-0001396,574,1140,2,Cotton,Pest Attack,PEST_ATTACK,2026-04-23,2026-05-13,2025-06-15,36,83507,74.26,38.52,76.3,45,FIELD_VERIFIED
1397,SURVEY-0001397,827,1645,4,Bajra,Pest Attack,FLOOD,2026-04-02,2026-05-13,2025-06-15,41,31116,79.19,44.5,74.49,20,FIELD_VERIFIED
1398,SURVEY-0001398,736,1459,2,Bajra,Heavy Rainfall,FLOOD,2026-04-14,2026-05-13,2025-06-15,31,74219,71.8,34.54,87.46,29,FIELD_VERIFIED
1399,SURVEY-0001399,581,1150,2,Cotton,Pest Attack,FLOOD,2026-04-05,2026-05-13,2025-06-15,16,87236,47.72,30.72,85.41,21,SUBMITTED
1400,SURVEY-0001400,1283,2583,3,Cotton,Drought,ATIVRUSHTI,2026-02-23,2026-05-13,2025-06-15,13,11802,63.86,44.15,75.01,20,REJECTED
1401,SURVEY-0001401,1705,3449,2,Sugarcane,Flood Damage,PEST_ATTACK,2026-03-18,2026-05-13,2025-06-15,17,35798,55.66,7.28,72.53,23,APPROVED
1402,SURVEY-0001402,125,232,2,Sugarcane,Drought,DROUGHT,2026-05-02,2026-05-13,2025-06-15,42,64707,27.45,16.94,55.01,16,SUBMITTED
1403,SURVEY-0001403,1625,3283,2,Tur,Flood Damage,FLOOD,2026-03-09,2026-05-13,2025-06-15,20,68681,53.57,42.14,92.73,1,SUBMITTED
1404,SURVEY-0001404,1324,2666,3,Cotton,Pest Attack,ATIVRUSHTI,2026-04-18,2026-05-13,2025-06-15,40,82029,38.44,9.3,92.64,2,APPROVED
1405,SURVEY-0001405,406,808,3,Soybean,Flood Damage,ATIVRUSHTI,2026-02-14,2026-05-13,2025-06-15,15,31955,96.15,28.07,64.67,7,SUBMITTED
1406,SURVEY-0001406,1300,2615,3,Sugarcane,Pest Attack,DROUGHT,2026-02-26,2026-05-13,2025-06-15,9,31054,62.43,60.52,61.54,28,FIELD_VERIFIED
1407,SURVEY-0001407,1734,3501,4,Sugarcane,Pest Attack,ATIVRUSHTI,2026-05-10,2026-05-13,2025-06-15,19,61867,83.24,92.4,67.07,35,SUBMITTED
1408,SURVEY-0001408,1842,3721,1,Bajra,Pest Attack,FLOOD,2026-03-18,2026-05-13,2025-06-15,40,8739,76.85,43.65,85.03,22,UNDER_REVIEW
1409,SURVEY-0001409,1464,2952,1,Soybean,Heavy Rainfall,DROUGHT,2026-02-28,2026-05-13,2025-06-15,7,40161,22.57,58.72,84.96,13,APPROVED
1410,SURVEY-0001410,708,1403,3,Bajra,Pest Attack,ATIVRUSHTI,2026-02-28,2026-05-13,2025-06-15,6,96457,43.21,31.43,63.31,3,REJECTED
1411,SURVEY-0001411,1131,2272,4,Bajra,Flood Damage,FLOOD,2026-04-02,2026-05-13,2025-06-15,44,84233,62.89,65.84,96.59,36,SUBMITTED
1412,SURVEY-0001412,931,1862,4,Sugarcane,Heavy Rainfall,PEST_ATTACK,2026-04-10,2026-05-13,2025-06-15,41,99261,65.59,60.85,77.28,16,FIELD_VERIFIED
1413,SURVEY-0001413,1012,2012,4,Tur,Pest Attack,DROUGHT,2026-02-18,2026-05-13,2025-06-15,26,35846,46.17,37.82,90.19,42,REJECTED
1414,SURVEY-0001414,510,1012,2,Soybean,Pest Attack,FLOOD,2026-05-03,2026-05-13,2025-06-15,51,98160,32.69,73.26,69.82,1,UNDER_REVIEW
1415,SURVEY-0001415,944,1888,4,Sugarcane,Drought,DROUGHT,2026-02-24,2026-05-13,2025-06-15,9,61186,47.65,45.45,69.07,8,SUBMITTED
1416,SURVEY-0001416,7,13,4,Sugarcane,Heavy Rainfall,DROUGHT,2026-02-26,2026-05-13,2025-06-15,8,97531,40.54,64.47,95.48,13,FIELD_VERIFIED
1417,SURVEY-0001417,1386,2794,3,Tur,Heavy Rainfall,FLOOD,2026-04-23,2026-05-13,2025-06-15,38,64270,66.76,59.56,61.84,44,SUBMITTED
1418,SURVEY-0001418,619,1220,3,Soybean,Pest Attack,FLOOD,2026-05-07,2026-05-13,2025-06-15,56,30947,78.69,6.96,66.77,39,REJECTED
1419,SURVEY-0001419,1467,2960,1,Soybean,Heavy Rainfall,FLOOD,2026-04-13,2026-05-13,2025-06-15,56,25672,22.48,21.81,83.85,33,APPROVED
1420,SURVEY-0001420,1959,3958,3,Sugarcane,Pest Attack,DROUGHT,2026-03-13,2026-05-13,2025-06-15,17,5441,30.02,15.06,75.14,17,SUBMITTED
1421,SURVEY-0001421,346,688,2,Tur,Heavy Rainfall,FLOOD,2026-05-05,2026-05-13,2025-06-15,47,95863,65.67,94.01,80.97,2,SUBMITTED
1422,SURVEY-0001422,1930,3899,2,Sugarcane,Pest Attack,DROUGHT,2026-04-20,2026-05-13,2025-06-15,49,93848,47.96,86.29,69.14,1,SUBMITTED
1423,SURVEY-0001423,684,1364,4,Tur,Flood Damage,DROUGHT,2026-05-03,2026-05-13,2025-06-15,33,39558,66.52,26.11,74.22,35,FIELD_VERIFIED
1424,SURVEY-0001424,99,185,2,Tur,Pest Attack,PEST_ATTACK,2026-04-05,2026-05-13,2025-06-15,82,6126,94.95,54.37,69.02,80,APPROVED
1425,SURVEY-0001425,1757,3549,3,Tur,Heavy Rainfall,FLOOD,2026-02-14,2026-05-13,2025-06-15,56,49398,18.93,70.78,96.75,14,UNDER_REVIEW
1426,SURVEY-0001426,637,1261,1,Tur,Heavy Rainfall,DROUGHT,2026-03-31,2026-05-13,2025-06-15,18,25503,90.54,31.89,68.63,24,FIELD_VERIFIED
1427,SURVEY-0001427,1543,3113,2,Sugarcane,Drought,PEST_ATTACK,2026-04-12,2026-05-13,2025-06-15,23,59578,13.57,60.75,59.24,31,REJECTED
1428,SURVEY-0001428,673,1337,2,Sugarcane,Flood Damage,DROUGHT,2026-03-21,2026-05-13,2025-06-15,79,59368,24.01,27.49,79.34,74,UNDER_REVIEW
1429,SURVEY-0001429,1777,3587,4,Cotton,Pest Attack,ATIVRUSHTI,2026-04-10,2026-05-13,2025-06-15,77,76972,99.84,76.26,93.76,84,SUBMITTED
1430,SURVEY-0001430,660,1309,3,Tur,Pest Attack,ATIVRUSHTI,2026-04-01,2026-05-13,2025-06-15,28,40732,96.72,58.27,62.05,38,SUBMITTED
1431,SURVEY-0001431,247,483,3,Tur,Pest Attack,ATIVRUSHTI,2026-03-23,2026-05-13,2025-06-15,57,17180,93.24,81.94,68.12,13,FIELD_VERIFIED
1432,SURVEY-0001432,1327,2672,4,Bajra,Drought,DROUGHT,2026-03-26,2026-05-13,2025-06-15,48,8594,92.13,35.77,88.91,12,REJECTED
1433,SURVEY-0001433,1699,3434,3,Bajra,Heavy Rainfall,ATIVRUSHTI,2026-04-14,2026-05-13,2025-06-15,61,86472,97.04,24.9,81.59,24,REJECTED
1434,SURVEY-0001434,641,1268,3,Cotton,Flood Damage,ATIVRUSHTI,2026-03-14,2026-05-13,2025-06-15,91,60856,54.6,14.44,77.63,61,UNDER_REVIEW
1435,SURVEY-0001435,877,1749,1,Bajra,Flood Damage,FLOOD,2026-03-02,2026-05-13,2025-06-15,29,59904,92.19,16.87,82.31,40,SUBMITTED
1436,SURVEY-0001436,107,197,1,Cotton,Pest Attack,DROUGHT,2026-05-12,2026-05-13,2025-06-15,31,40215,68.0,38.44,70.78,25,FIELD_VERIFIED
1437,SURVEY-0001437,871,1738,3,Cotton,Flood Damage,ATIVRUSHTI,2026-05-11,2026-05-13,2025-06-15,71,8970,22.28,86.62,81.0,61,UNDER_REVIEW
1438,SURVEY-0001438,1799,3630,3,Cotton,Flood Damage,ATIVRUSHTI,2026-05-02,2026-05-13,2025-06-15,21,19181,23.42,80.29,95.63,12,FIELD_VERIFIED
1439,SURVEY-0001439,1887,3809,3,Soybean,Pest Attack,PEST_ATTACK,2026-03-12,2026-05-13,2025-06-15,52,36173,16.81,64.28,81.17,32,APPROVED
1440,SURVEY-0001440,1517,3052,2,Cotton,Drought,ATIVRUSHTI,2026-04-20,2026-05-13,2025-06-15,33,88195,29.11,90.39,71.31,27,REJECTED
1441,SURVEY-0001441,1361,2746,3,Cotton,Pest Attack,PEST_ATTACK,2026-02-15,2026-05-13,2025-06-15,22,79541,36.1,11.15,67.76,17,FIELD_VERIFIED
1442,SURVEY-0001442,889,1773,2,Bajra,Drought,FLOOD,2026-02-12,2026-05-13,2025-06-15,46,95996,24.42,91.52,58.96,39,UNDER_REVIEW
1443,SURVEY-0001443,543,1081,4,Sugarcane,Pest Attack,ATIVRUSHTI,2026-03-13,2026-05-13,2025-06-15,39,23652,96.53,76.85,57.75,2,APPROVED
1444,SURVEY-0001444,399,795,2,Soybean,Drought,ATIVRUSHTI,2026-03-08,2026-05-13,2025-06-15,40,83879,18.28,66.92,72.26,10,FIELD_VERIFIED
1445,SURVEY-0001445,183,354,2,Tur,Heavy Rainfall,DROUGHT,2026-02-16,2026-05-13,2025-06-15,55,56160,72.96,91.71,78.28,12,UNDER_REVIEW
1446,SURVEY-0001446,800,1590,3,Soybean,Drought,ATIVRUSHTI,2026-03-31,2026-05-13,2025-06-15,43,14619,39.42,44.03,59.94,33,SUBMITTED
1447,SURVEY-0001447,1224,2454,2,Soybean,Drought,FLOOD,2026-04-15,2026-05-13,2025-06-15,35,74569,92.11,61.44,67.97,28,APPROVED
