approval_id,survey_id,approved_by,role,approval_level,status,remarks,modified_loss_percentage
1255,478,10,DISTRICT_AUTHORITY,4,APPROVED,NDVI mismatch,53
1256,479,13,TALATHI,1,UNDER_REVIEW,Approved after verification,57
1257,480,2,TALATHI,1,UNDER_REVIEW,NDVI mismatch,19
1258,480,61,TALATHI,2,UNDER_REVIEW,Geo-fence passed,87
1259,480,21,TALUKA_AUTHORITY,3,UNDER_REVIEW,Geo-fence passed,94
1260,481,80,TALUKA_AUTHORITY,1,REJECTED,Approved after verification,27
1261,481,89,DISTRICT_AUTHORITY,2,APPROVED,NDVI mismatch,30
1262,481,54,TALUKA_AUTHORITY,3,APPROVED,Need re-survey,29
1263,482,4,TALUKA_AUTHORITY,1,APPROVED,Approved after verification,44
1264,482,12,TALUKA_AUTHORITY,2,REJECTED,Geo-fence passed,52
1265,482,27,TALATHI,3,REJECTED,Approved after verification,55
1266,482,3,TALATHI,4,APPROVED,NDVI mismatch,22
1267,483,39,TALATHI,1,REJECTED,NDVI mismatch,74
1268,483,74,TALATHI,2,REJECTED,Need re-survey,20
1269,483,50,TALATHI,3,REJECTED,NDVI mismatch,71
1270,484,42,TALATHI,1,REJECTED,Approved after verification,40
1271,484,13,TALATHI,2,REJECTED,Need re-survey,23
1272,484,42,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Approved after verification,9
1273,485,75,DISTRICT_AUTHORITY,1,APPROVED,Geo-fence passed,51
1274,485,75,TALATHI,2,APPROVED,Need re-survey,79
1275,485,65,TALUKA_AUTHORITY,3,APPROVED,Approved after verification,46
1276,485,3,TALATHI,4,APPROVED,NDVI mismatch,95
1277,486,23,TALUKA_AUTHORITY,1,APPROVED,Geo-fence passed,25
1278,486,10,DISTRICT_AUTHORITY,2,REJECTED,Approved after verification,57
1279,486,21,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Need re-survey,93
1280,487,50,TALUKA_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,56
1281,488,2,TALATHI,1,REJECTED,Approved after verification,93
1282,489,11,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Need re-survey,38
1283,489,11,TALUKA_AUTHORITY,2,UNDER_REVIEW,NDVI mismatch,73
1284,489,60,TALUKA_AUTHORITY,3,REJECTED,Approved after verification,68
1285,489,81,DISTRICT_AUTHORITY,4,APPROVED,NDVI mismatch,51
1286,490,71,DISTRICT_AUTHORITY,1,REJECTED,Need re-survey,27
1287,490,73,DISTRICT_AUTHORITY,2,UNDER_REVIEW,NDVI mismatch,25
1288,490,5,TALATHI,3,APPROVED,Approved after verification,67
1289,490,53,DISTRICT_AUTHORITY,4,UNDER_REVIEW,NDVI mismatch,31
1290,491,6,TALUKA_AUTHORITY,1,UNDER_REVIEW,Approved after verification,93
1291,492,38,DISTRICT_AUTHORITY,1,APPROVED,Need re-survey,27
1292,493,35,TALUKA_AUTHORITY,1,APPROVED,NDVI mismatch,17
1293,493,32,TALATHI,2,REJECTED,NDVI mismatch,80
1294,493,46,TALATHI,3,REJECTED,Need re-survey,46
1295,493,59,TALUKA_AUTHORITY,4,APPROVED,NDVI mismatch,61
1296,494,65,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Need re-survey,19
1297,494,34,DISTRICT_AUTHORITY,2,APPROVED,Approved after verification,44
1298,495,89,TALUKA_AUTHORITY,1,UNDER_REVIEW,Need re-survey,36
1299,495,82,TALATHI,2,APPROVED,Approved after verification,32
1300,495,90,TALUKA_AUTHORITY,3,UNDER_REVIEW,Geo-fence passed,92
1301,495,6,DISTRICT_AUTHORITY,4,APPROVED,Geo-fence passed,81
1302,496,70,TALUKA_AUTHORITY,1,REJECTED,Approved after verification,87
1303,496,89,TALATHI,2,APPROVED,Approved after verification,52
1304,497,8,TALATHI,1,REJECTED,Need re-survey,71
1305,497,42,TALATHI,2,REJECTED,NDVI mismatch,45
1306,498,50,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Need re-survey,36
1307,499,77,TALATHI,1,UNDER_REVIEW,Geo-fence passed,22
1308,499,58,TALATHI,2,REJECTED,Approved after verification,55
1309,500,67,DISTRICT_AUTHORITY,1,APPROVED,Need re-survey,24
1310,500,81,DISTRICT_AUTHORITY,2,APPROVED,Geo-fence passed,63
1311,500,64,DISTRICT_AUTHORITY,3,REJECTED,NDVI mismatch,5
1312,501,25,TALATHI,1,UNDER_REVIEW,NDVI mismatch,35
1313,501,75,DISTRICT_AUTHORITY,2,REJECTED,NDVI mismatch,91
1314,501,36,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Need re-survey,31
1315,502,82,TALUKA_AUTHORITY,1,REJECTED,NDVI mismatch,32
1316,502,51,TALATHI,2,APPROVED,Geo-fence passed,20
1317,502,55,DISTRICT_AUTHORITY,3,APPROVED,Approved after verification,46
1318,503,30,TALATHI,1,UNDER_REVIEW,Geo-fence passed,6
1319,503,88,DISTRICT_AUTHORITY,2,APPROVED,Geo-fence passed,13
1320,504,34,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Geo-fence passed,57
1321,504,22,TALATHI,2,APPROVED,NDVI mismatch,62
1322,504,68,DISTRICT_AUTHORITY,3,UNDER_REVIEW,NDVI mismatch,56
1323,505,30,TALATHI,1,APPROVED,NDVI mismatch,28
1324,505,10,DISTRICT_AUTHORITY,2,APPROVED,Need re-survey,83
1325,505,5,TALATHI,3,UNDER_REVIEW,Geo-fence passed,26
1326,506,36,DISTRICT_AUTHORITY,1,REJECTED,Approved after verification,69
1327,506,65,TALATHI,2,APPROVED,NDVI mismatch,20
1328,506,87,TALUKA_AUTHORITY,3,UNDER_REVIEW,Geo-fence passed,11
1329,506,15,TALUKA_AUTHORITY,4,REJECTED,NDVI mismatch,83
1330,507,6,TALATHI,1,UNDER_REVIEW,Geo-fence passed,37
1331,508,37,TALATHI,1,REJECTED,Geo-fence passed,17
1332,508,35,DISTRICT_AUTHORITY,2,APPROVED,Need re-survey,81
1333,508,1,TALUKA_AUTHORITY,3,REJECTED,NDVI mismatch,95
1334,509,32,TALUKA_AUTHORITY,1,UNDER_REVIEW,Need re-survey,29
1335,509,17,TALUKA_AUTHORITY,2,UNDER_REVIEW,Geo-fence passed,60
1336,509,12,TALATHI,3,UNDER_REVIEW,Need re-survey,89
1337,509,30,TALUKA_AUTHORITY,4,UNDER_REVIEW,NDVI mismatch,68
1338,510,87,TALUKA_AUTHORITY,1,APPROVED,NDVI mismatch,84
1339,511,23,TALATHI,1,UNDER_REVIEW,Geo-fence passed,42
1340,512,54,DISTRICT_AUTHORITY,1,APPROVED,Need re-survey,88
1341,512,46,DISTRICT_AUTHORITY,2,APPROVED,Approved after verification,37
1342,512,52,TALATHI,3,UNDER_REVIEW,Geo-fence passed,51
1343,512,23,TALATHI,4,UNDER_REVIEW,Need re-survey,93
1344,513,15,TALATHI,1,APPROVED,NDVI mismatch,46
1345,513,60,TALUKA_AUTHORITY,2,APPROVED,Approved after verification,8
1346,513,24,DISTRICT_AUTHORITY,3,APPROVED,Geo-fence passed,18
1347,514,44,TALUKA_AUTHORITY,1,UNDER_REVIEW,Need re-survey,89
1348,514,90,TALATHI,2,UNDER_REVIEW,Geo-fence passed,12
1349,515,20,TALUKA_AUTHORITY,1,UNDER_REVIEW,Geo-fence passed,49
1350,515,8,TALUKA_AUTHORITY,2,APPROVED,Geo-fence passed,22
1351,515,27,TALATHI,3,APPROVED,Geo-fence passed,47
1352,516,11,TALUKA_AUTHORITY,1,REJECTED,Geo-fence passed,71
1353,516,78,TALUKA_AUTHORITY,2,APPROVED,NDVI mismatch,9
1354,516,1,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Need re-survey,10
1355,517,70,TALUKA_AUTHORITY,1,UNDER_REVIEW,Need re-survey,44
1356,517,71,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Approved after verification,56
1357,517,41,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Need re-survey,39
1358,517,30,TALATHI,4,APPROVED,NDVI mismatch,67
1359,518,26,DISTRICT_AUTHORITY,1,REJECTED,Need re-survey,89
1360,519,24,TALATHI,1,REJECTED,Approved after verification,79
1361,519,28,DISTRICT_AUTHORITY,2,UNDER_REVIEW,NDVI mismatch,75
1362,519,32,DISTRICT_AUTHORITY,3,APPROVED,Need re-survey,79
1363,519,11,TALATHI,4,UNDER_REVIEW,Approved after verification,55
1364,520,81,TALUKA_AUTHORITY,1,REJECTED,Approved after verification,5
1365,520,29,DISTRICT_AUTHORITY,2,APPROVED,Geo-fence passed,89
1366,520,4,TALATHI,3,UNDER_REVIEW,Geo-fence passed,88
1367,521,27,TALUKA_AUTHORITY,1,APPROVED,Geo-fence passed,15
1368,521,76,DISTRICT_AUTHORITY,2,APPROVED,NDVI mismatch,69
1369,521,18,DISTRICT_AUTHORITY,3,UNDER_REVIEW,NDVI mismatch,79
1370,521,66,TALATHI,4,UNDER_REVIEW,NDVI mismatch,85
1371,522,16,TALATHI,1,APPROVED,Need re-survey,94
1372,522,61,DISTRICT_AUTHORITY,2,APPROVED,Geo-fence passed,61
1373,522,67,DISTRICT_AUTHORITY,3,APPROVED,Geo-fence passed,20
1374,523,52,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,95
1375,523,10,TALATHI,2,APPROVED,Approved after verification,11
1376,524,57,DISTRICT_AUTHORITY,1,REJECTED,Approved after verification,7
1377,524,80,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Geo-fence passed,86
1378,524,23,DISTRICT_AUTHORITY,3,REJECTED,NDVI mismatch,62
1379,525,41,TALUKA_AUTHORITY,1,APPROVED,Need re-survey,48
1380,525,63,TALATHI,2,APPROVED,Approved after verification,41
1381,525,80,TALUKA_AUTHORITY,3,REJECTED,Geo-fence passed,88
1382,525,9,TALUKA_AUTHORITY,4,UNDER_REVIEW,NDVI mismatch,47
1383,526,32,DISTRICT_AUTHORITY,1,REJECTED,Geo-fence passed,46
1384,527,45,DISTRICT_AUTHORITY,1,APPROVED,Approved after verification,73
1385,528,17,TALATHI,1,APPROVED,Approved after verification,92
1386,528,86,TALATHI,2,APPROVED,Approved after verification,40
1387,529,35,TALUKA_AUTHORITY,1,APPROVED,NDVI mismatch,58
1388,529,51,TALATHI,2,APPROVED,NDVI mismatch,24
1389,529,75,DISTRICT_AUTHORITY,3,UNDER_REVIEW,NDVI mismatch,36
1390,530,21,TALUKA_AUTHORITY,1,APPROVED,Geo-fence passed,62
1391,530,36,TALUKA_AUTHORITY,2,REJECTED,Need re-survey,13
1392,530,84,TALUKA_AUTHORITY,3,UNDER_REVIEW,Need re-survey,25
1393,531,58,TALUKA_AUTHORITY,1,REJECTED,Geo-fence passed,38
1394,531,28,DISTRICT_AUTHORITY,2,REJECTED,Approved after verification,81
1395,532,44,TALUKA_AUTHORITY,1,REJECTED,Geo-fence passed,79
1396,532,38,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Geo-fence passed,59
1397,533,71,TALATHI,1,REJECTED,Approved after verification,45
1398,534,90,TALUKA_AUTHORITY,1,UNDER_REVIEW,Approved after verification,27
1399,534,37,DISTRICT_AUTHORITY,2,REJECTED,NDVI mismatch,68
1400,534,13,TALATHI,3,APPROVED,NDVI mismatch,6
1401,534,69,TALUKA_AUTHORITY,4,UNDER_REVIEW,Need re-survey,14
1402,535,28,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,42
1403,536,69,TALUKA_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,6
1404,536,82,TALATHI,2,REJECTED,Need re-survey,9
1405,536,64,TALUKA_AUTHORITY,3,REJECTED,Approved after verification,93
1406,537,36,TALUKA_AUTHORITY,1,REJECTED,NDVI mismatch,84
1407,537,56,TALUKA_AUTHORITY,2,APPROVED,Need re-survey,78
1408,538,32,TALATHI,1,APPROVED,NDVI mismatch,93
1409,538,34,DISTRICT_AUTHORITY,2,REJECTED,NDVI mismatch,76
1410,538,77,TALUKA_AUTHORITY,3,UNDER_REVIEW,Approved after verification,12
1411,539,17,DISTRICT_AUTHORITY,1,REJECTED,Need re-survey,23
1412,540,79,DISTRICT_AUTHORITY,1,REJECTED,NDVI mismatch,16
1413,540,33,TALUKA_AUTHORITY,2,REJECTED,Need re-survey,77
1414,540,50,DISTRICT_AUTHORITY,3,REJECTED,Geo-fence passed,14
1415,541,16,DISTRICT_AUTHORITY,1,REJECTED,Need re-survey,33
1416,541,9,TALUKA_AUTHORITY,2,REJECTED,Geo-fence passed,17
1417,541,19,DISTRICT_AUTHORITY,3,APPROVED,Geo-fence passed,82
1418,542,77,TALATHI,1,REJECTED,Need re-survey,59
1419,542,20,TALATHI,2,UNDER_REVIEW,Approved after verification,75
1420,543,64,TALATHI,1,UNDER_REVIEW,NDVI mismatch,10
1421,544,22,TALUKA_AUTHORITY,1,REJECTED,Geo-fence passed,36
1422,544,2,TALUKA_AUTHORITY,2,UNDER_REVIEW,Geo-fence passed,75
1423,544,20,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Need re-survey,53
1424,544,26,TALUKA_AUTHORITY,4,UNDER_REVIEW,Approved after verification,69
1425,545,49,TALUKA_AUTHORITY,1,APPROVED,Approved after verification,26
1426,545,85,DISTRICT_AUTHORITY,2,APPROVED,NDVI mismatch,73
1427,545,69,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Need re-survey,39
1428,545,21,DISTRICT_AUTHORITY,4,UNDER_REVIEW,NDVI mismatch,51
1429,546,75,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,45
1430,546,16,DISTRICT_AUTHORITY,2,REJECTED,Need re-survey,36
1431,546,80,TALUKA_AUTHORITY,3,REJECTED,Geo-fence passed,38
1432,546,69,TALUKA_AUTHORITY,4,REJECTED,Approved after verification,9
1433,547,87,TALATHI,1,APPROVED,Geo-fence passed,27
1434,547,67,DISTRICT_AUTHORITY,2,APPROVED,Approved after verification,30
1435,547,17,DISTRICT_AUTHORITY,3,APPROVED,Approved after verification,7
1436,547,52,TALATHI,4,UNDER_REVIEW,Need re-survey,27
1437,548,59,TALUKA_AUTHORITY,1,UNDER_REVIEW,Need re-survey,59
1438,549,16,TALATHI,1,UNDER_REVIEW,Geo-fence passed,6
1439,550,60,TALATHI,1,REJECTED,NDVI mismatch,50
1440,550,7,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Geo-fence passed,35
1441,550,60,TALUKA_AUTHORITY,3,REJECTED,Approved after verification,18
1442,551,53,TALUKA_AUTHORITY,1,REJECTED,Approved after verification,48
1443,551,6,DISTRICT_AUTHORITY,2,REJECTED,Geo-fence passed,64
1444,551,11,TALUKA_AUTHORITY,3,APPROVED,Approved after verification,77
1445,551,58,TALATHI,4,APPROVED,NDVI mismatch,38
1446,552,36,TALATHI,1,APPROVED,Need re-survey,64
1447,552,54,DISTRICT_AUTHORITY,2,APPROVED,Approved after verification,13
1448,552,87,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Need re-survey,8
1449,553,15,DISTRICT_AUTHORITY,1,APPROVED,Approved after verification,41
1450,554,9,DISTRICT_AUTHORITY,1,REJECTED,Geo-fence passed,61
1451,554,81,TALUKA_AUTHORITY,2,REJECTED,Geo-fence passed,38
1452,554,76,TALUKA_AUTHORITY,3,UNDER_REVIEW,NDVI mismatch,33
1453,555,41,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Approved after verification,86
1454,555,25,DISTRICT_AUTHORITY,2,APPROVED,Approved after verification,21
1455,555,83,TALUKA_AUTHORITY,3,UNDER_REVIEW,Geo-fence passed,26
1456,556,64,TALATHI,1,APPROVED,Geo-fence passed,92
1457,556,21,TALATHI,2,UNDER_REVIEW,NDVI mismatch,38
1458,556,6,DISTRICT_AUTHORITY,3,APPROVED,NDVI mismatch,84
1459,557,45,DISTRICT_AUTHORITY,1,APPROVED,Approved after verification,29
1460,557,1,DISTRICT_AUTHORITY,2,REJECTED,NDVI mismatch,29
1461,557,39,TALATHI,3,UNDER_REVIEW,Geo-fence passed,84
1462,557,48,TALUKA_AUTHORITY,4,UNDER_REVIEW,NDVI mismatch,13
1463,558,58,DISTRICT_AUTHORITY,1,REJECTED,Approved after verification,43
1464,558,1,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Need re-survey,39
1465,558,54,TALUKA_AUTHORITY,3,UNDER_REVIEW,Need re-survey,55
1466,559,1,TALUKA_AUTHORITY,1,UNDER_REVIEW,Need re-survey,70
1467,559,87,TALUKA_AUTHORITY,2,APPROVED,Approved after verification,46
1468,559,26,TALATHI,3,REJECTED,Need re-survey,17
1469,560,41,DISTRICT_AUTHORITY,1,APPROVED,Geo-fence passed,45
1470,560,3,DISTRICT_AUTHORITY,2,REJECTED,Geo-fence passed,16
1471,560,71,TALATHI,3,APPROVED,Need re-survey,56
1472,561,22,TALUKA_AUTHORITY,1,APPROVED,Approved after verification,76
1473,561,60,TALATHI,2,APPROVED,NDVI mismatch,22
1474,561,59,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Geo-fence passed,18
1475,561,38,TALUKA_AUTHORITY,4,APPROVED,Geo-fence passed,60
1476,562,15,DISTRICT_AUTHORITY,1,REJECTED,Need re-survey,39
1477,562,25,TALATHI,2,UNDER_REVIEW,Need re-survey,87
1478,562,4,TALUKA_AUTHORITY,3,UNDER_REVIEW,Need re-survey,73
1479,562,63,DISTRICT_AUTHORITY,4,APPROVED,Need re-survey,65
1480,563,46,TALATHI,1,APPROVED,Need re-survey,69
1481,564,15,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,57
1482,564,73,TALATHI,2,APPROVED,Need re-survey,8
1483,564,21,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Approved after verification,9
1484,564,13,DISTRICT_AUTHORITY,4,UNDER_REVIEW,NDVI mismatch,58
1485,565,14,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Need re-survey,58
1486,565,1,TALUKA_AUTHORITY,2,APPROVED,Approved after verification,42
1487,565,68,TALUKA_AUTHORITY,3,UNDER_REVIEW,Need re-survey,68
1488,565,49,TALATHI,4,APPROVED,Approved after verification,34
1489,566,72,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Need re-survey,26
1490,566,17,TALATHI,2,APPROVED,Geo-fence passed,47
1491,567,32,DISTRICT_AUTHORITY,1,APPROVED,Need re-survey,11
1492,568,55,TALUKA_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,63
1493,568,32,DISTRICT_AUTHORITY,2,REJECTED,NDVI mismatch,8
1494,568,12,DISTRICT_AUTHORITY,3,REJECTED,Approved after verification,46
1495,569,4,TALUKA_AUTHORITY,1,APPROVED,Approved after verification,5
1496,569,1,TALATHI,2,APPROVED,NDVI mismatch,61
1497,570,63,TALATHI,1,APPROVED,Need re-survey,35
1498,571,57,DISTRICT_AUTHORITY,1,APPROVED,Need re-survey,85
1499,571,4,TALATHI,2,REJECTED,Approved after verification,22
1500,572,20,DISTRICT_AUTHORITY,1,REJECTED,Geo-fence passed,11
1501,572,18,TALUKA_AUTHORITY,2,UNDER_REVIEW,Geo-fence passed,75
1502,572,74,TALUKA_AUTHORITY,3,APPROVED,Geo-fence passed,49
1503,572,77,TALUKA_AUTHORITY,4,REJECTED,NDVI mismatch,32
1504,573,20,DISTRICT_AUTHORITY,1,APPROVED,Need re-survey,55
1505,574,7,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,18
1506,574,57,DISTRICT_AUTHORITY,2,REJECTED,Geo-fence passed,81
1507,574,76,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Need re-survey,54
1508,574,1,TALATHI,4,REJECTED,Need re-survey,90
1509,575,8,TALATHI,1,UNDER_REVIEW,Approved after verification,44
1510,575,79,TALATHI,2,REJECTED,Geo-fence passed,93
1511,575,21,TALUKA_AUTHORITY,3,REJECTED,NDVI mismatch,70
1512,576,17,TALATHI,1,APPROVED,Geo-fence passed,26
1513,576,55,TALATHI,2,REJECTED,NDVI mismatch,39
1514,576,73,DISTRICT_AUTHORITY,3,REJECTED,Approved after verification,84
1515,577,16,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,73
1516,577,40,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Approved after verification,61
1517,578,5,TALATHI,1,REJECTED,Geo-fence passed,43
1518,578,15,TALATHI,2,APPROVED,Need re-survey,6
1519,578,78,DISTRICT_AUTHORITY,3,REJECTED,Geo-fence passed,47
1520,578,22,TALATHI,4,REJECTED,Need re-survey,92
1521,579,31,DISTRICT_AUTHORITY,1,APPROVED,Need re-survey,50
1522,579,85,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Need re-survey,87
1523,579,84,TALUKA_AUTHORITY,3,APPROVED,NDVI mismatch,75
1524,580,21,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,67
1525,580,89,TALATHI,2,UNDER_REVIEW,Approved after verification,40
1526,580,73,TALUKA_AUTHORITY,3,APPROVED,NDVI mismatch,7
1527,580,3,DISTRICT_AUTHORITY,4,UNDER_REVIEW,NDVI mismatch,48
1528,581,37,TALATHI,1,APPROVED,NDVI mismatch,81
1529,582,90,TALUKA_AUTHORITY,1,APPROVED,Geo-fence passed,25
1530,583,19,DISTRICT_AUTHORITY,1,APPROVED,Need re-survey,9
1531,583,83,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Geo-fence passed,7
1532,583,75,TALATHI,3,UNDER_REVIEW,Geo-fence passed,5
1533,584,18,DISTRICT_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,63
1534,585,2,TALUKA_AUTHORITY,1,UNDER_REVIEW,Geo-fence passed,34
1535,585,55,TALATHI,2,REJECTED,Geo-fence passed,24
1536,585,71,DISTRICT_AUTHORITY,3,REJECTED,Need re-survey,91
1537,585,59,TALUKA_AUTHORITY,4,APPROVED,Need re-survey,94
1538,586,70,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,42
1539,586,77,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Approved after verification,81
1540,587,59,TALUKA_AUTHORITY,1,APPROVED,Approved after verification,33
1541,588,20,TALUKA_AUTHORITY,1,REJECTED,Need re-survey,29
1542,588,63,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Geo-fence passed,13
1543,589,49,TALATHI,1,UNDER_REVIEW,Need re-survey,80
1544,589,31,TALATHI,2,REJECTED,Need re-survey,71
1545,590,52,TALUKA_AUTHORITY,1,APPROVED,NDVI mismatch,76
1546,590,55,DISTRICT_AUTHORITY,2,APPROVED,NDVI mismatch,11
1547,591,34,DISTRICT_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,91
1548,591,27,TALATHI,2,UNDER_REVIEW,NDVI mismatch,9
1549,592,1,DISTRICT_AUTHORITY,1,REJECTED,Geo-fence passed,46
1550,592,3,TALUKA_AUTHORITY,2,REJECTED,Geo-fence passed,9
1551,592,55,TALUKA_AUTHORITY,3,UNDER_REVIEW,Approved after verification,56
1552,593,31,DISTRICT_AUTHORITY,1,REJECTED,Need re-survey,78
1553,593,53,DISTRICT_AUTHORITY,2,APPROVED,Geo-fence passed,17
1554,594,37,TALUKA_AUTHORITY,1,REJECTED,Approved after verification,89
1555,594,18,DISTRICT_AUTHORITY,2,REJECTED,NDVI mismatch,40
1556,595,42,DISTRICT_AUTHORITY,1,REJECTED,Geo-fence passed,20
1557,595,81,TALUKA_AUTHORITY,2,REJECTED,Approved after verification,56
1558,595,89,TALATHI,3,APPROVED,NDVI mismatch,26
1559,595,7,TALUKA_AUTHORITY,4,REJECTED,Need re-survey,60
1560,596,77,TALUKA_AUTHORITY,1,APPROVED,NDVI mismatch,95
1561,596,87,TALUKA_AUTHORITY,2,REJECTED,Approved after verification,67
1562,596,76,TALATHI,3,APPROVED,NDVI mismatch,20
1563,597,14,TALATHI,1,APPROVED,Approved after verification,69
1564,598,9,DISTRICT_AUTHORITY,1,REJECTED,Approved after verification,63
1565,598,30,TALUKA_AUTHORITY,2,APPROVED,Approved after verification,81
1566,599,7,TALATHI,1,UNDER_REVIEW,NDVI mismatch,59
1567,599,52,DISTRICT_AUTHORITY,2,APPROVED,Need re-survey,49
1568,599,30,TALATHI,3,UNDER_REVIEW,NDVI mismatch,43
1569,600,53,DISTRICT_AUTHORITY,1,APPROVED,Approved after verification,27
1570,600,75,TALATHI,2,APPROVED,NDVI mismatch,73
1571,600,4,DISTRICT_AUTHORITY,3,REJECTED,NDVI mismatch,65
1572,600,21,TALATHI,4,REJECTED,NDVI mismatch,58
1573,601,61,TALUKA_AUTHORITY,1,UNDER_REVIEW,Need re-survey,64
1574,601,58,TALUKA_AUTHORITY,2,UNDER_REVIEW,Approved after verification,50
1575,601,22,TALUKA_AUTHORITY,3,UNDER_REVIEW,NDVI mismatch,9
1576,602,76,TALUKA_AUTHORITY,1,UNDER_REVIEW,Need re-survey,63
1577,602,75,TALATHI,2,UNDER_REVIEW,Approved after verification,41
1578,602,75,TALATHI,3,REJECTED,Need re-survey,47
1579,602,58,TALATHI,4,APPROVED,Geo-fence passed,62
1580,603,20,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,28
1581,603,27,TALUKA_AUTHORITY,2,UNDER_REVIEW,Approved after verification,38
1582,603,80,TALUKA_AUTHORITY,3,REJECTED,NDVI mismatch,54
1583,604,84,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Geo-fence passed,12
1584,604,55,TALATHI,2,UNDER_REVIEW,NDVI mismatch,12
1585,604,67,DISTRICT_AUTHORITY,3,APPROVED,NDVI mismatch,15
1586,605,16,TALUKA_AUTHORITY,1,UNDER_REVIEW,Approved after verification,81
1587,605,39,TALUKA_AUTHORITY,2,REJECTED,Geo-fence passed,79
1588,605,34,TALATHI,3,APPROVED,Approved after verification,17
1589,605,71,TALUKA_AUTHORITY,4,APPROVED,Need re-survey,30
1590,606,69,TALUKA_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,62
1591,606,13,TALATHI,2,REJECTED,NDVI mismatch,16
1592,606,33,DISTRICT_AUTHORITY,3,APPROVED,NDVI mismatch,14
1593,607,2,DISTRICT_AUTHORITY,1,REJECTED,NDVI mismatch,12
1594,608,1,TALATHI,1,APPROVED,Approved after verification,19
1595,608,61,TALUKA_AUTHORITY,2,REJECTED,Geo-fence passed,74
1596,608,66,TALUKA_AUTHORITY,3,UNDER_REVIEW,Geo-fence passed,75
1597,608,13,DISTRICT_AUTHORITY,4,APPROVED,NDVI mismatch,17
1598,609,31,DISTRICT_AUTHORITY,1,REJECTED,NDVI mismatch,49
1599,609,10,DISTRICT_AUTHORITY,2,REJECTED,Approved after verification,6
1600,609,14,DISTRICT_AUTHORITY,3,REJECTED,NDVI mismatch,46
1601,610,12,TALATHI,1,APPROVED,Approved after verification,94
1602,610,39,TALATHI,2,APPROVED,NDVI mismatch,11
1603,610,32,DISTRICT_AUTHORITY,3,APPROVED,Need re-survey,41
1604,610,36,DISTRICT_AUTHORITY,4,REJECTED,NDVI mismatch,72
1605,611,73,TALUKA_AUTHORITY,1,APPROVED,Geo-fence passed,29
1606,611,65,DISTRICT_AUTHORITY,2,UNDER_REVIEW,NDVI mismatch,22
1607,611,43,TALUKA_AUTHORITY,3,UNDER_REVIEW,Need re-survey,38
1608,611,58,DISTRICT_AUTHORITY,4,REJECTED,Approved after verification,50
1609,612,59,DISTRICT_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,68
1610,612,49,TALUKA_AUTHORITY,2,UNDER_REVIEW,Approved after verification,6
1611,612,42,TALUKA_AUTHORITY,3,UNDER_REVIEW,NDVI mismatch,52
1612,612,28,TALATHI,4,APPROVED,Approved after verification,28
1613,613,52,TALUKA_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,54
1614,614,30,TALUKA_AUTHORITY,1,UNDER_REVIEW,Need re-survey,31
