weather_id,survey_id,rainfall_mm,weather_source,anomaly_score,weather_metadata
1462,1462,370.04,IMD,81.19,"{""extreme_weather"":true}"
1463,1463,259.05,IMD,70.14,"{""extreme_weather"":true}"
1464,1464,337.42,IMD,63.29,"{""extreme_weather"":true}"
1465,1465,24.6,IMD,47.22,"{""extreme_weather"":true}"
1466,1466,446.64,IMD,63.77,"{""extreme_weather"":true}"
1467,1467,447.54,IMD,98.26,"{""extreme_weather"":true}"
1468,1468,295.04,IMD,61.36,"{""extreme_weather"":true}"
1469,1469,111.68,IMD,32.29,"{""extreme_weather"":true}"
1470,1470,21.62,IMD,26.88,"{""extreme_weather"":true}"
1471,1471,25.55,IMD,59.09,"{""extreme_weather"":true}"
1472,1472,152.64,IMD,55.0,"{""extreme_weather"":true}"
1473,1473,494.74,IMD,40.92,"{""extreme_weather"":true}"
1474,1474,436.8,IMD,34.78,"{""extreme_weather"":true}"
1475,1475,274.68,IMD,13.29,"{""extreme_weather"":true}"
1476,1476,174.82,IMD,29.43,"{""extreme_weather"":true}"
1477,1477,72.84,IMD,55.68,"{""extreme_weather"":true}"
1478,1478,309.82,IMD,74.61,"{""extreme_weather"":true}"
1479,1479,56.21,IMD,66.88,"{""extreme_weather"":true}"
1480,1480,285.14,IMD,39.33,"{""extreme_weather"":true}"
1481,1481,229.01,IMD,79.27,"{""extreme_weather"":true}"
1482,1482,140.11,IMD,87.16,"{""extreme_weather"":true}"
1483,1483,386.76,IMD,55.32,"{""extreme_weather"":true}"
1484,1484,278.81,IMD,7.58,"{""extreme_weather"":true}"
1485,1485,334.41,IMD,28.82,"{""extreme_weather"":true}"
1486,1486,289.51,IMD,79.12,"{""extreme_weather"":true}"
1487,1487,295.42,IMD,39.05,"{""extreme_weather"":true}"
1488,1488,64.34,IMD,82.75,"{""extreme_weather"":true}"
1489,1489,21.52,IMD,83.57,"{""extreme_weather"":true}"
1490,1490,360.38,IMD,42.93,"{""extreme_weather"":true}"
1491,1491,9.8,IMD,74.09,"{""extreme_weather"":true}"
1492,1492,19.24,IMD,54.79,"{""extreme_weather"":true}"
1493,1493,305.5,IMD,58.64,"{""extreme_weather"":true}"
1494,1494,487.55,IMD,5.31,"{""extreme_weather"":true}"
1495,1495,118.42,IMD,17.88,"{""extreme_weather"":true}"
1496,1496,19.31,IMD,24.83,"{""extreme_weather"":true}"
1497,1497,75.02,IMD,91.71,"{""extreme_weather"":true}"
1498,1498,49.83,IMD,95.69,"{""extreme_weather"":true}"
1499,1499,420.78,IMD,7.39,"{""extreme_weather"":true}"
1500,1500,329.09,IMD,8.66,"{""extreme_weather"":true}"
1501,1501,76.59,IMD,56.8,"{""extreme_weather"":true}"
1502,1502,482.98,IMD,43.38,"{""extreme_weather"":true}"
1503,1503,162.23,IMD,45.2,"{""extreme_weather"":true}"
1504,1504,130.3,IMD,70.15,"{""extreme_weather"":true}"
1505,1505,479.82,IMD,38.07,"{""extreme_weather"":true}"
1506,1506,40.53,IMD,71.04,"{""extreme_weather"":true}"
1507,1507,20.32,IMD,8.86,"{""extreme_weather"":true}"
1508,1508,344.11,IMD,99.62,"{""extreme_weather"":true}"
1509,1509,230.83,IMD,78.98,"{""extreme_weather"":true}"
1510,1510,14.94,IMD,62.02,"{""extreme_weather"":true}"
1511,1511,342.36,IMD,69.78,"{""extreme_weather"":true}"
1512,1512,348.02,IMD,75.87,"{""extreme_weather"":true}"
1513,1513,287.55,IMD,29.95,"{""extreme_weather"":true}"
1514,1514,455.33,IMD,18.44,"{""extreme_weather"":true}"
1515,1515,400.6,IMD,72.12,"{""extreme_weather"":true}"
1516,1516,210.13,IMD,45.51,"{""extreme_weather"":true}"
1517,1517,305.03,IMD,38.83,"{""extreme_weather"":true}"
1518,1518,278.68,IMD,61.67,"{""extreme_weather"":true}"
1519,1519,402.34,IMD,29.01,"{""extreme_weather"":true}"
1520,1520,209.41,IMD,88.33,"{""extreme_weather"":true}"
1521,1521,375.55,IMD,58.88,"{""extreme_weather"":true}"
1522,1522,392.43,IMD,45.26,"{""extreme_weather"":true}"
1523,1523,158.38,IMD,14.75,"{""extreme_weather"":true}"
1524,1524,135.73,IMD,59.94,"{""extreme_weather"":true}"
1525,1525,403.25,IMD,57.61,"{""extreme_weather"":true}"
1526,1526,257.96,IMD,27.49,"{""extreme_weather"":true}"
1527,1527,373.78,IMD,26.31,"{""extreme_weather"":true}"
1528,1528,344.85,IMD,46.03,"{""extreme_weather"":true}"
1529,1529,389.95,IMD,50.59,"{""extreme_weather"":true}"
1530,1530,162.3,IMD,50.71,"{""extreme_weather"":true}"
1531,1531,376.86,IMD,50.02,"{""extreme_weather"":true}"
1532,1532,410.07,IMD,11.28,"{""extreme_weather"":true}"
1533,1533,481.37,IMD,72.37,"{""extreme_weather"":true}"
1534,1534,158.48,IMD,91.83,"{""extreme_weather"":true}"
1535,1535,29.56,IMD,14.7,"{""extreme_weather"":true}"
1536,1536,316.37,IMD,17.84,"{""extreme_weather"":true}"
1537,1537,206.75,IMD,94.05,"{""extreme_weather"":true}"
1538,1538,314.02,IMD,73.68,"{""extreme_weather"":true}"
1539,1539,474.0,IMD,95.2,"{""extreme_weather"":true}"
1540,1540,18.26,IMD,4.25,"{""extreme_weather"":true}"
1541,1541,436.07,IMD,80.81,"{""extreme_weather"":true}"
1542,1542,269.81,IMD,29.3,"{""extreme_weather"":true}"
1543,1543,194.14,IMD,18.54,"{""extreme_weather"":true}"
1544,1544,238.34,IMD,22.06,"{""extreme_weather"":true}"
1545,1545,320.34,IMD,32.63,"{""extreme_weather"":true}"
1546,1546,32.36,IMD,16.3,"{""extreme_weather"":true}"
1547,1547,338.96,IMD,17.5,"{""extreme_weather"":true}"
1548,1548,37.8,IMD,12.05,"{""extreme_weather"":true}"
1549,1549,167.13,IMD,15.24,"{""extreme_weather"":true}"
1550,1550,187.47,IMD,88.27,"{""extreme_weather"":true}"
1551,1551,363.77,IMD,9.02,"{""extreme_weather"":true}"
1552,1552,269.91,IMD,48.21,"{""extreme_weather"":true}"
1553,1553,274.04,IMD,65.62,"{""extreme_weather"":true}"
1554,1554,440.32,IMD,61.55,"{""extreme_weather"":true}"
1555,1555,303.7,IMD,65.96,"{""extreme_weather"":true}"
1556,1556,225.71,IMD,24.75,"{""extreme_weather"":true}"
1557,1557,473.2,IMD,53.01,"{""extreme_weather"":true}"
1558,1558,406.15,IMD,16.34,"{""extreme_weather"":true}"
1559,1559,499.2,IMD,36.27,"{""extreme_weather"":true}"
1560,1560,325.24,IMD,48.7,"{""extreme_weather"":true}"
1561,1561,83.0,IMD,62.53,"{""extreme_weather"":true}"
1562,1562,116.85,IMD,5.56,"{""extreme_weather"":true}"
1563,1563,134.75,IMD,54.95,"{""extreme_weather"":true}"
1564,1564,150.46,IMD,71.76,"{""extreme_weather"":true}"
1565,1565,131.63,IMD,39.81,"{""extreme_weather"":true}"
1566,1566,491.08,IMD,98.88,"{""extreme_weather"":true}"
1567,1567,233.33,IMD,10.7,"{""extreme_weather"":true}"
1568,1568,92.77,IMD,92.98,"{""extreme_weather"":true}"
1569,1569,399.45,IMD,30.94,"{""extreme_weather"":true}"
1570,1570,410.18,IMD,90.7,"{""extreme_weather"":true}"
1571,1571,190.77,IMD,26.86,"{""extreme_weather"":true}"
1572,1572,277.42,IMD,75.48,"{""extreme_weather"":true}"
1573,1573,453.38,IMD,15.99,"{""extreme_weather"":true}"
1574,1574,282.95,IMD,90.29,"{""extreme_weather"":true}"
1575,1575,367.79,IMD,31.53,"{""extreme_weather"":true}"
1576,1576,256.02,IMD,57.54,"{""extreme_weather"":true}"
1577,1577,364.53,IMD,96.13,"{""extreme_weather"":true}"
1578,1578,113.04,IMD,53.99,"{""extreme_weather"":true}"
1579,1579,416.85,IMD,53.63,"{""extreme_weather"":true}"
1580,1580,491.23,IMD,66.69,"{""extreme_weather"":true}"
1581,1581,80.94,IMD,40.09,"{""extreme_weather"":true}"
1582,1582,354.17,IMD,13.29,"{""extreme_weather"":true}"
1583,1583,154.96,IMD,57.7,"{""extreme_weather"":true}"
1584,1584,197.8,IMD,38.86,"{""extreme_weather"":true}"
1585,1585,480.92,IMD,90.05,"{""extreme_weather"":true}"
1586,1586,37.26,IMD,58.97,"{""extreme_weather"":true}"
1587,1587,334.53,IMD,29.71,"{""extreme_weather"":true}"
1588,1588,243.65,IMD,30.1,"{""extreme_weather"":true}"
1589,1589,354.45,IMD,27.91,"{""extreme_weather"":true}"
1590,1590,457.82,IMD,5.98,"{""extreme_weather"":true}"
1591,1591,154.06,IMD,82.7,"{""extreme_weather"":true}"
1592,1592,387.17,IMD,71.25,"{""extreme_weather"":true}"
1593,1593,277.63,IMD,97.42,"{""extreme_weather"":true}"
1594,1594,388.57,IMD,45.35,"{""extreme_weather"":true}"
1595,1595,291.86,IMD,49.61,"{""extreme_weather"":true}"
1596,1596,407.89,IMD,79.68,"{""extreme_weather"":true}"
1597,1597,50.44,IMD,98.68,"{""extreme_weather"":true}"
1598,1598,321.22,IMD,27.05,"{""extreme_weather"":true}"
1599,1599,415.15,IMD,15.35,"{""extreme_weather"":true}"
1600,1600,333.02,IMD,37.51,"{""extreme_weather"":true}"
1601,1601,435.33,IMD,3.42,"{""extreme_weather"":true}"
1602,1602,494.33,IMD,15.68,"{""extreme_weather"":true}"
1603,1603,413.44,IMD,95.25,"{""extreme_weather"":true}"
1604,1604,424.6,IMD,4.56,"{""extreme_weather"":true}"
1605,1605,241.24,IMD,21.25,"{""extreme_weather"":true}"
1606,1606,45.47,IMD,44.87,"{""extreme_weather"":true}"
1607,1607,498.22,IMD,47.7,"{""extreme_weather"":true}"
1608,1608,496.26,IMD,88.21,"{""extreme_weather"":true}"
1609,1609,289.02,IMD,45.08,"{""extreme_weather"":true}"
1610,1610,15.21,IMD,68.27,"{""extreme_weather"":true}"
1611,1611,280.6,IMD,83.45,"{""extreme_weather"":true}"
1612,1612,173.68,IMD,66.11,"{""extreme_weather"":true}"
1613,1613,343.59,IMD,20.17,"{""extreme_weather"":true}"
1614,1614,467.69,IMD,65.64,"{""extreme_weather"":true}"
1615,1615,401.34,IMD,21.33,"{""extreme_weather"":true}"
1616,1616,190.98,IMD,83.68,"{""extreme_weather"":true}"
1617,1617,64.5,IMD,82.22,"{""extreme_weather"":true}"
1618,1618,480.35,IMD,90.43,"{""extreme_weather"":true}"
1619,1619,143.68,IMD,24.51,"{""extreme_weather"":true}"
1620,1620,113.24,IMD,63.31,"{""extreme_weather"":true}"
1621,1621,238.69,IMD,47.65,"{""extreme_weather"":true}"
1622,1622,466.44,IMD,43.11,"{""extreme_weather"":true}"
1623,1623,262.92,IMD,75.07,"{""extreme_weather"":true}"
1624,1624,174.19,IMD,47.5,"{""extreme_weather"":true}"
1625,1625,20.74,IMD,49.87,"{""extreme_weather"":true}"
1626,1626,282.52,IMD,33.17,"{""extreme_weather"":true}"
1627,1627,241.08,IMD,21.01,"{""extreme_weather"":true}"
1628,1628,461.07,IMD,64.38,"{""extreme_weather"":true}"
1629,1629,283.14,IMD,54.26,"{""extreme_weather"":true}"
1630,1630,165.15,IMD,95.91,"{""extreme_weather"":true}"
1631,1631,298.49,IMD,65.92,"{""extreme_weather"":true}"
1632,1632,56.75,IMD,48.4,"{""extreme_weather"":true}"
1633,1633,180.43,IMD,57.69,"{""extreme_weather"":true}"
1634,1634,293.12,IMD,93.98,"{""extreme_weather"":true}"
1635,1635,273.13,IMD,25.97,"{""extreme_weather"":true}"
1636,1636,39.51,IMD,62.67,"{""extreme_weather"":true}"
1637,1637,214.96,IMD,30.05,"{""extreme_weather"":true}"
1638,1638,495.91,IMD,24.57,"{""extreme_weather"":true}"
1639,1639,324.95,IMD,16.86,"{""extreme_weather"":true}"
1640,1640,21.08,IMD,16.21,"{""extreme_weather"":true}"
1641,1641,94.51,IMD,42.91,"{""extreme_weather"":true}"
1642,1642,318.77,IMD,98.33,"{""extreme_weather"":true}"
1643,1643,201.31,IMD,96.78,"{""extreme_weather"":true}"
1644,1644,328.33,IMD,72.86,"{""extreme_weather"":true}"
1645,1645,257.08,IMD,75.39,"{""extreme_weather"":true}"
1646,1646,122.05,IMD,22.88,"{""extreme_weather"":true}"
1647,1647,281.14,IMD,54.68,"{""extreme_weather"":true}"
1648,1648,181.61,IMD,99.53,"{""extreme_weather"":true}"
1649,1649,419.97,IMD,56.46,"{""extreme_weather"":true}"
1650,1650,415.7,IMD,87.89,"{""extreme_weather"":true}"
1651,1651,472.23,IMD,23.15,"{""extreme_weather"":true}"
1652,1652,330.78,IMD,60.67,"{""extreme_weather"":true}"
1653,1653,113.59,IMD,54.03,"{""extreme_weather"":true}"
1654,1654,334.56,IMD,38.01,"{""extreme_weather"":true}"
1655,1655,201.88,IMD,98.71,"{""extreme_weather"":true}"
1656,1656,32.68,IMD,53.23,"{""extreme_weather"":true}"
1657,1657,330.42,IMD,91.73,"{""extreme_weather"":true}"
1658,1658,155.03,IMD,68.24,"{""extreme_weather"":true}"
1659,1659,46.41,IMD,47.64,"{""extreme_weather"":true}"
1660,1660,149.02,IMD,79.54,"{""extreme_weather"":true}"
1661,1661,234.64,IMD,50.0,"{""extreme_weather"":true}"
1662,1662,91.29,IMD,15.88,"{""extreme_weather"":true}"
1663,1663,90.78,IMD,70.66,"{""extreme_weather"":true}"
1664,1664,444.02,IMD,23.39,"{""extreme_weather"":true}"
1665,1665,149.84,IMD,6.97,"{""extreme_weather"":true}"
1666,1666,111.96,IMD,82.39,"{""extreme_weather"":true}"
1667,1667,368.5,IMD,68.35,"{""extreme_weather"":true}"
1668,1668,94.84,IMD,91.44,"{""extreme_weather"":true}"
1669,1669,432.07,IMD,67.66,"{""extreme_weather"":true}"
1670,1670,380.69,IMD,21.79,"{""extreme_weather"":true}"
1671,1671,274.47,IMD,44.61,"{""extreme_weather"":true}"
1672,1672,89.26,IMD,37.56,"{""extreme_weather"":true}"
1673,1673,174.47,IMD,20.83,"{""extreme_weather"":true}"
1674,1674,492.21,IMD,56.45,"{""extreme_weather"":true}"
1675,1675,176.31,IMD,20.94,"{""extreme_weather"":true}"
1676,1676,291.76,IMD,79.81,"{""extreme_weather"":true}"
1677,1677,276.85,IMD,17.97,"{""extreme_weather"":true}"
1678,1678,496.62,IMD,12.16,"{""extreme_weather"":true}"
1679,1679,331.79,IMD,99.85,"{""extreme_weather"":true}"
1680,1680,103.13,IMD,86.08,"{""extreme_weather"":true}"
1681,1681,368.04,IMD,61.91,"{""extreme_weather"":true}"
1682,1682,10.43,IMD,76.97,"{""extreme_weather"":true}"
1683,1683,79.53,IMD,60.42,"{""extreme_weather"":true}"
1684,1684,211.22,IMD,72.0,"{""extreme_weather"":true}"
1685,1685,315.35,IMD,91.0,"{""extreme_weather"":true}"
1686,1686,268.26,IMD,98.28,"{""extreme_weather"":true}"
1687,1687,423.49,IMD,91.9,"{""extreme_weather"":true}"
1688,1688,405.15,IMD,84.23,"{""extreme_weather"":true}"
1689,1689,254.25,IMD,23.16,"{""extreme_weather"":true}"
1690,1690,407.72,IMD,76.16,"{""extreme_weather"":true}"
1691,1691,257.09,IMD,2.09,"{""extreme_weather"":true}"
1692,1692,386.25,IMD,32.2,"{""extreme_weather"":true}"
1693,1693,183.47,IMD,80.66,"{""extreme_weather"":true}"
1694,1694,467.58,IMD,60.44,"{""extreme_weather"":true}"
1695,1695,93.94,IMD,80.15,"{""extreme_weather"":true}"
1696,1696,201.51,IMD,49.05,"{""extreme_weather"":true}"
1697,1697,30.08,IMD,60.23,"{""extreme_weather"":true}"
1698,1698,364.99,IMD,41.3,"{""extreme_weather"":true}"
1699,1699,111.02,IMD,3.49,"{""extreme_weather"":true}"
1700,1700,79.08,IMD,70.58,"{""extreme_weather"":true}"
1701,1701,376.32,IMD,13.96,"{""extreme_weather"":true}"
1702,1702,320.36,IMD,83.65,"{""extreme_weather"":true}"
1703,1703,137.18,IMD,83.38,"{""extreme_weather"":true}"
1704,1704,346.13,IMD,89.73,"{""extreme_weather"":true}"
1705,1705,431.63,IMD,2.19,"{""extreme_weather"":true}"
1706,1706,276.81,IMD,38.71,"{""extreme_weather"":true}"
1707,1707,154.81,IMD,66.55,"{""extreme_weather"":true}"
1708,1708,106.89,IMD,2.79,"{""extreme_weather"":true}"
1709,1709,396.4,IMD,84.17,"{""extreme_weather"":true}"
1710,1710,11.5,IMD,51.25,"{""extreme_weather"":true}"
1711,1711,447.62,IMD,92.31,"{""extreme_weather"":true}"
1712,1712,348.29,IMD,99.16,"{""extreme_weather"":true}"
1713,1713,95.53,IMD,98.09,"{""extreme_weather"":true}"
1714,1714,281.79,IMD,30.57,"{""extreme_weather"":true}"
1715,1715,194.38,IMD,32.08,"{""extreme_weather"":true}"
1716,1716,206.01,IMD,31.25,"{""extreme_weather"":true}"
1717,1717,439.5,IMD,22.01,"{""extreme_weather"":true}"
1718,1718,7.11,IMD,15.47,"{""extreme_weather"":true}"
1719,1719,335.37,IMD,44.07,"{""extreme_weather"":true}"
1720,1720,120.85,IMD,24.98,"{""extreme_weather"":true}"
1721,1721,129.26,IMD,85.18,"{""extreme_weather"":true}"
1722,1722,437.21,IMD,48.19,"{""extreme_weather"":true}"
1723,1723,236.31,IMD,44.62,"{""extreme_weather"":true}"
1724,1724,281.29,IMD,12.38,"{""extreme_weather"":true}"
1725,1725,172.84,IMD,97.82,"{""extreme_weather"":true}"
1726,1726,105.78,IMD,3.37,"{""extreme_weather"":true}"
1727,1727,116.43,IMD,56.03,"{""extreme_weather"":true}"
1728,1728,432.98,IMD,78.97,"{""extreme_weather"":true}"
1729,1729,332.85,IMD,94.25,"{""extreme_weather"":true}"
1730,1730,163.46,IMD,53.78,"{""extreme_weather"":true}"
1731,1731,353.45,IMD,82.86,"{""extreme_weather"":true}"
1732,1732,285.65,IMD,65.27,"{""extreme_weather"":true}"
1733,1733,10.94,IMD,49.97,"{""extreme_weather"":true}"
1734,1734,332.22,IMD,56.94,"{""extreme_weather"":true}"
1735,1735,392.82,IMD,23.2,"{""extreme_weather"":true}"
1736,1736,237.22,IMD,23.8,"{""extreme_weather"":true}"
1737,1737,452.58,IMD,44.27,"{""extreme_weather"":true}"
1738,1738,359.61,IMD,45.88,"{""extreme_weather"":true}"
1739,1739,94.23,IMD,79.94,"{""extreme_weather"":true}"
1740,1740,263.16,IMD,76.48,"{""extreme_weather"":true}"
1741,1741,130.77,IMD,80.56,"{""extreme_weather"":true}"
1742,1742,362.72,IMD,91.57,"{""extreme_weather"":true}"
1743,1743,442.37,IMD,29.73,"{""extreme_weather"":true}"
1744,1744,24.78,IMD,89.65,"{""extreme_weather"":true}"
1745,1745,263.92,IMD,11.95,"{""extreme_weather"":true}"
1746,1746,393.48,IMD,42.59,"{""extreme_weather"":true}"
1747,1747,318.1,IMD,27.4,"{""extreme_weather"":true}"
1748,1748,431.28,IMD,46.38,"{""extreme_weather"":true}"
1749,1749,263.34,IMD,49.17,"{""extreme_weather"":true}"
1750,1750,174.79,IMD,18.87,"{""extreme_weather"":true}"
1751,1751,499.28,IMD,27.43,"{""extreme_weather"":true}"
1752,1752,85.71,IMD,58.76,"{""extreme_weather"":true}"
1753,1753,22.27,IMD,85.01,"{""extreme_weather"":true}"
1754,1754,329.23,IMD,1.9,"{""extreme_weather"":true}"
1755,1755,221.38,IMD,44.82,"{""extreme_weather"":true}"
1756,1756,249.03,IMD,99.35,"{""extreme_weather"":true}"
1757,1757,266.81,IMD,58.63,"{""extreme_weather"":true}"
1758,1758,123.87,IMD,60.22,"{""extreme_weather"":true}"
1759,1759,127.35,IMD,29.43,"{""extreme_weather"":true}"
1760,1760,352.68,IMD,90.53,"{""extreme_weather"":true}"
1761,1761,421.13,IMD,95.54,"{""extreme_weather"":true}"
1762,1762,310.89,IMD,13.65,"{""extreme_weather"":true}"
1763,1763,89.21,IMD,51.79,"{""extreme_weather"":true}"
1764,1764,26.37,IMD,13.06,"{""extreme_weather"":true}"
1765,1765,9.76,IMD,75.4,"{""extreme_weather"":true}"
1766,1766,64.7,IMD,7.3,"{""extreme_weather"":true}"
1767,1767,210.21,IMD,36.86,"{""extreme_weather"":true}"
1768,1768,202.83,IMD,87.55,"{""extreme_weather"":true}"
1769,1769,366.44,IMD,8.1,"{""extreme_weather"":true}"
1770,1770,84.06,IMD,19.0,"{""extreme_weather"":true}"
1771,1771,274.46,IMD,8.93,"{""extreme_weather"":true}"
1772,1772,165.23,IMD,45.26,"{""extreme_weather"":true}"
1773,1773,470.09,IMD,77.18,"{""extreme_weather"":true}"
1774,1774,378.21,IMD,76.43,"{""extreme_weather"":true}"
1775,1775,32.4,IMD,89.17,"{""extreme_weather"":true}"
1776,1776,410.35,IMD,16.09,"{""extreme_weather"":true}"
1777,1777,469.44,IMD,43.9,"{""extreme_weather"":true}"
1778,1778,434.18,IMD,72.29,"{""extreme_weather"":true}"
1779,1779,361.04,IMD,49.44,"{""extreme_weather"":true}"
1780,1780,281.52,IMD,17.83,"{""extreme_weather"":true}"
1781,1781,125.23,IMD,20.48,"{""extreme_weather"":true}"
1782,1782,8.15,IMD,30.18,"{""extreme_weather"":true}"
1783,1783,461.78,IMD,22.92,"{""extreme_weather"":true}"
1784,1784,223.59,IMD,88.24,"{""extreme_weather"":true}"
1785,1785,154.46,IMD,50.19,"{""extreme_weather"":true}"
1786,1786,268.24,IMD,18.43,"{""extreme_weather"":true}"
1787,1787,406.35,IMD,53.67,"{""extreme_weather"":true}"
1788,1788,229.74,IMD,89.35,"{""extreme_weather"":true}"
1789,1789,445.23,IMD,23.96,"{""extreme_weather"":true}"
1790,1790,445.72,IMD,3.63,"{""extreme_weather"":true}"
1791,1791,375.85,IMD,34.19,"{""extreme_weather"":true}"
1792,1792,66.43,IMD,20.87,"{""extreme_weather"":true}"
1793,1793,432.28,IMD,12.78,"{""extreme_weather"":true}"
1794,1794,429.69,IMD,13.79,"{""extreme_weather"":true}"
1795,1795,373.63,IMD,83.58,"{""extreme_weather"":true}"
1796,1796,382.08,IMD,46.86,"{""extreme_weather"":true}"
1797,1797,114.04,IMD,52.24,"{""extreme_weather"":true}"
1798,1798,247.03,IMD,4.28,"{""extreme_weather"":true}"
1799,1799,88.17,IMD,36.7,"{""extreme_weather"":true}"
1800,1800,130.42,IMD,62.4,"{""extreme_weather"":true}"
1801,1801,494.54,IMD,35.86,"{""extreme_weather"":true}"
1802,1802,257.64,IMD,14.6,"{""extreme_weather"":true}"
1803,1803,342.1,IMD,62.53,"{""extreme_weather"":true}"
1804,1804,30.15,IMD,61.0,"{""extreme_weather"":true}"
1805,1805,219.96,IMD,29.0,"{""extreme_weather"":true}"
1806,1806,18.12,IMD,60.83,"{""extreme_weather"":true}"
1807,1807,48.43,IMD,81.83,"{""extreme_weather"":true}"
1808,1808,68.7,IMD,6.48,"{""extreme_weather"":true}"
1809,1809,81.17,IMD,21.89,"{""extreme_weather"":true}"
1810,1810,176.08,IMD,99.65,"{""extreme_weather"":true}"
1811,1811,14.58,IMD,78.01,"{""extreme_weather"":true}"
1812,1812,372.86,IMD,29.45,"{""extreme_weather"":true}"
1813,1813,14.75,IMD,95.92,"{""extreme_weather"":true}"
1814,1814,49.13,IMD,32.53,"{""extreme_weather"":true}"
1815,1815,38.57,IMD,38.99,"{""extreme_weather"":true}"
1816,1816,409.41,IMD,10.85,"{""extreme_weather"":true}"
1817,1817,333.15,IMD,97.13,"{""extreme_weather"":true}"
1818,1818,274.21,IMD,21.73,"{""extreme_weather"":true}"
1819,1819,396.8,IMD,75.02,"{""extreme_weather"":true}"
1820,1820,26.29,IMD,43.02,"{""extreme_weather"":true}"
1821,1821,186.96,IMD,19.94,"{""extreme_weather"":true}"
1822,1822,68.39,IMD,7.49,"{""extreme_weather"":true}"
1823,1823,448.32,IMD,21.79,"{""extreme_weather"":true}"
1824,1824,306.95,IMD,29.95,"{""extreme_weather"":true}"
1825,1825,444.48,IMD,92.09,"{""extreme_weather"":true}"
1826,1826,173.87,IMD,72.93,"{""extreme_weather"":true}"
1827,1827,102.12,IMD,49.18,"{""extreme_weather"":true}"
1828,1828,74.51,IMD,36.53,"{""extreme_weather"":true}"
1829,1829,416.19,IMD,63.73,"{""extreme_weather"":true}"
1830,1830,154.29,IMD,82.44,"{""extreme_weather"":true}"
1831,1831,292.58,IMD,97.0,"{""extreme_weather"":true}"
1832,1832,254.1,IMD,82.06,"{""extreme_weather"":true}"
1833,1833,40.95,IMD,73.18,"{""extreme_weather"":true}"
1834,1834,184.79,IMD,7.54,"{""extreme_weather"":true}"
1835,1835,354.37,IMD,73.62,"{""extreme_weather"":true}"
1836,1836,373.43,IMD,57.31,"{""extreme_weather"":true}"
1837,1837,324.29,IMD,48.91,"{""extreme_weather"":true}"
1838,1838,132.1,IMD,17.55,"{""extreme_weather"":true}"
1839,1839,217.88,IMD,14.45,"{""extreme_weather"":true}"
1840,1840,53.43,IMD,1.86,"{""extreme_weather"":true}"
1841,1841,423.65,IMD,98.77,"{""extreme_weather"":true}"
1842,1842,114.03,IMD,66.67,"{""extreme_weather"":true}"
1843,1843,484.3,IMD,53.54,"{""extreme_weather"":true}"
1844,1844,67.67,IMD,16.08,"{""extreme_weather"":true}"
1845,1845,425.89,IMD,48.86,"{""extreme_weather"":true}"
1846,1846,421.04,IMD,69.53,"{""extreme_weather"":true}"
1847,1847,280.04,IMD,52.76,"{""extreme_weather"":true}"
1848,1848,323.45,IMD,66.75,"{""extreme_weather"":true}"
1849,1849,128.4,IMD,11.67,"{""extreme_weather"":true}"
