payment_id,survey_id,beneficiary_id,payment_reference,amount,payment_status,transaction_metadata
1755,2291,1998,DBT-0001755,37304,PENDING,"{""bank"":""SBI""}"
1756,416,1946,DBT-0001756,89574,FAILED,"{""bank"":""SBI""}"
1757,3040,1598,DBT-0001757,82422,COMPLETED,"{""bank"":""SBI""}"
1758,3640,186,DBT-0001758,27123,PENDING,"{""bank"":""SBI""}"
1759,3476,434,DBT-0001759,72705,PENDING,"{""bank"":""SBI""}"
1760,1024,1675,DBT-0001760,18794,FAILED,"{""bank"":""SBI""}"
1761,247,1525,DBT-0001761,54914,FAILED,"{""bank"":""SBI""}"
1762,2920,1125,DBT-0001762,52237,PENDING,"{""bank"":""SBI""}"
1763,1984,126,DBT-0001763,27498,COMPLETED,"{""bank"":""SBI""}"
1764,1414,510,DBT-0001764,98160,COMPLETED,"{""bank"":""SBI""}"
1765,3073,3,DBT-0001765,48628,FAILED,"{""bank"":""SBI""}"
1766,1189,1607,DBT-0001766,7858,COMPLETED,"{""bank"":""SBI""}"
1767,2236,1811,DBT-0001767,77336,PENDING,"{""bank"":""SBI""}"
1768,3686,186,DBT-0001768,10859,PROCESSING,"{""bank"":""SBI""}"
1769,2731,201,DBT-0001769,37905,FAILED,"{""bank"":""SBI""}"
1770,3540,95,DBT-0001770,83195,PROCESSING,"{""bank"":""SBI""}"
1771,1979,1156,DBT-0001771,55728,PENDING,"{""bank"":""SBI""}"
1772,1386,773,DBT-0001772,68385,COMPLETED,"{""bank"":""SBI""}"
1773,3487,1720,DBT-0001773,95868,FAILED,"{""bank"":""SBI""}"
1774,465,279,DBT-0001774,80888,COMPLETED,"{""bank"":""SBI""}"
1775,3165,1600,DBT-0001775,49704,PROCESSING,"{""bank"":""SBI""}"
1776,3333,883,DBT-0001776,96575,PENDING,"{""bank"":""SBI""}"
1777,1533,1427,DBT-0001777,48266,PENDING,"{""bank"":""SBI""}"
1778,3330,1688,DBT-0001778,95216,FAILED,"{""bank"":""SBI""}"
1779,69,1975,DBT-0001779,22955,PROCESSING,"{""bank"":""SBI""}"
1780,3751,1939,DBT-0001780,22323,PROCESSING,"{""bank"":""SBI""}"
1781,117,1772,DBT-0001781,5161,COMPLETED,"{""bank"":""SBI""}"
1782,2552,1553,DBT-0001782,97096,PENDING,"{""bank"":""SBI""}"
1783,2424,1476,DBT-0001783,74150,FAILED,"{""bank"":""SBI""}"
1784,1232,87,DBT-0001784,39633,PROCESSING,"{""bank"":""SBI""}"
1785,3279,1510,DBT-0001785,91859,FAILED,"{""bank"":""SBI""}"
1786,2210,442,DBT-0001786,72562,PENDING,"{""bank"":""SBI""}"
1787,1093,433,DBT-0001787,92207,PENDING,"{""bank"":""SBI""}"
1788,940,1214,DBT-0001788,79405,COMPLETED,"{""bank"":""SBI""}"
1789,3503,571,DBT-0001789,38367,PENDING,"{""bank"":""SBI""}"
1790,1861,1099,DBT-0001790,52259,COMPLETED,"{""bank"":""SBI""}"
1791,2649,1889,DBT-0001791,31324,FAILED,"{""bank"":""SBI""}"
1792,188,1785,DBT-0001792,40115,FAILED,"{""bank"":""SBI""}"
1793,3303,740,DBT-0001793,66929,FAILED,"{""bank"":""SBI""}"
1794,2987,517,DBT-0001794,59828,PENDING,"{""bank"":""SBI""}"
1795,536,1399,DBT-0001795,28590,FAILED,"{""bank"":""SBI""}"
1796,217,1614,DBT-0001796,82133,PENDING,"{""bank"":""SBI""}"
1797,729,520,DBT-0001797,77074,PROCESSING,"{""bank"":""SBI""}"
1798,3778,161,DBT-0001798,40720,COMPLETED,"{""bank"":""SBI""}"
1799,2693,943,DBT-0001799,14735,FAILED,"{""bank"":""SBI""}"
1800,260,1284,DBT-0001800,13658,COMPLETED,"{""bank"":""SBI""}"
1801,1806,776,DBT-0001801,28445,PROCESSING,"{""bank"":""SBI""}"
1802,2337,1814,DBT-0001802,77472,PENDING,"{""bank"":""SBI""}"
1803,4046,1907,DBT-0001803,17361,PROCESSING,"{""bank"":""SBI""}"
1804,689,1426,DBT-0001804,54819,FAILED,"{""bank"":""SBI""}"
1805,1162,1167,DBT-0001805,7656,FAILED,"{""bank"":""SBI""}"
1806,523,604,DBT-0001806,85876,FAILED,"{""bank"":""SBI""}"
1807,1427,1543,DBT-0001807,59578,COMPLETED,"{""bank"":""SBI""}"
1808,2512,1306,DBT-0001808,75855,COMPLETED,"{""bank"":""SBI""}"
1809,1840,1519,DBT-0001809,23617,FAILED,"{""bank"":""SBI""}"
1810,1832,1654,DBT-0001810,28866,PROCESSING,"{""bank"":""SBI""}"
1811,395,1220,DBT-0001811,40715,PENDING,"{""bank"":""SBI""}"
1812,34,1816,DBT-0001812,85638,PENDING,"{""bank"":""SBI""}"
1813,961,1662,DBT-0001813,66799,COMPLETED,"{""bank"":""SBI""}"
1814,4030,892,DBT-0001814,97013,FAILED,"{""bank"":""SBI""}"
1815,2089,1633,DBT-0001815,26054,COMPLETED,"{""bank"":""SBI""}"
1816,2029,396,DBT-0001816,11516,COMPLETED,"{""bank"":""SBI""}"
1817,84,1443,DBT-0001817,73878,PENDING,"{""bank"":""SBI""}"
1818,677,434,DBT-0001818,61975,FAILED,"{""bank"":""SBI""}"
1819,122,323,DBT-0001819,62106,PENDING,"{""bank"":""SBI""}"
1820,182,178,DBT-0001820,91803,PENDING,"{""bank"":""SBI""}"
1821,306,1946,DBT-0001821,7894,PENDING,"{""bank"":""SBI""}"
1822,3187,1660,DBT-0001822,69497,COMPLETED,"{""bank"":""SBI""}"
1823,3927,722,DBT-0001823,15300,PENDING,"{""bank"":""SBI""}"
1824,3329,1100,DBT-0001824,21739,COMPLETED,"{""bank"":""SBI""}"
1825,2317,121,DBT-0001825,73532,FAILED,"{""bank"":""SBI""}"
1826,1638,1872,DBT-0001826,78967,PENDING,"{""bank"":""SBI""}"
1827,4018,1138,DBT-0001827,96779,FAILED,"{""bank"":""SBI""}"
1828,2777,461,DBT-0001828,58571,PENDING,"{""bank"":""SBI""}"
1829,2872,240,DBT-0001829,69715,FAILED,"{""bank"":""SBI""}"
1830,1342,953,DBT-0001830,81475,PROCESSING,"{""bank"":""SBI""}"
1831,3405,210,DBT-0001831,74953,FAILED,"{""bank"":""SBI""}"
1832,1843,1308,DBT-0001832,97198,COMPLETED,"{""bank"":""SBI""}"
1833,1720,1697,DBT-0001833,8155,FAILED,"{""bank"":""SBI""}"
1834,1129,373,DBT-0001834,60486,PENDING,"{""bank"":""SBI""}"
1835,612,1519,DBT-0001835,64959,PROCESSING,"{""bank"":""SBI""}"
1836,2094,596,DBT-0001836,24102,COMPLETED,"{""bank"":""SBI""}"
1837,2568,1312,DBT-0001837,44125,PENDING,"{""bank"":""SBI""}"
1838,3516,1953,DBT-0001838,62569,PROCESSING,"{""bank"":""SBI""}"
1839,2226,394,DBT-0001839,72230,COMPLETED,"{""bank"":""SBI""}"
1840,364,312,DBT-0001840,59174,FAILED,"{""bank"":""SBI""}"
1841,2298,812,DBT-0001841,10839,PENDING,"{""bank"":""SBI""}"
1842,1123,933,DBT-0001842,85762,PENDING,"{""bank"":""SBI""}"
1843,1105,1336,DBT-0001843,86585,PROCESSING,"{""bank"":""SBI""}"
1844,2676,290,DBT-0001844,53140,FAILED,"{""bank"":""SBI""}"
1845,2574,1603,DBT-0001845,98071,PROCESSING,"{""bank"":""SBI""}"
1846,4001,213,DBT-0001846,42298,FAILED,"{""bank"":""SBI""}"
1847,717,443,DBT-0001847,58501,PROCESSING,"{""bank"":""SBI""}"
1848,2852,799,DBT-0001848,72994,FAILED,"{""bank"":""SBI""}"
1849,3321,1277,DBT-0001849,74524,FAILED,"{""bank"":""SBI""}"
1850,2732,1107,DBT-0001850,38977,PROCESSING,"{""bank"":""SBI""}"
1851,125,75,DBT-0001851,82503,COMPLETED,"{""bank"":""SBI""}"
1852,628,556,DBT-0001852,53909,FAILED,"{""bank"":""SBI""}"
1853,870,1892,DBT-0001853,16385,FAILED,"{""bank"":""SBI""}"
1854,3727,458,DBT-0001854,16303,COMPLETED,"{""bank"":""SBI""}"
1855,836,178,DBT-0001855,83154,FAILED,"{""bank"":""SBI""}"
1856,1410,708,DBT-0001856,96457,PROCESSING,"{""bank"":""SBI""}"
1857,2390,1417,DBT-0001857,18344,FAILED,"{""bank"":""SBI""}"
1858,113,834,DBT-0001858,99685,PENDING,"{""bank"":""SBI""}"
1859,2265,1610,DBT-0001859,24181,COMPLETED,"{""bank"":""SBI""}"
1860,3228,1967,DBT-0001860,77439,PROCESSING,"{""bank"":""SBI""}"
1861,818,483,DBT-0001861,42934,FAILED,"{""bank"":""SBI""}"
1862,2316,1120,DBT-0001862,59348,PENDING,"{""bank"":""SBI""}"
1863,1397,827,DBT-0001863,31116,FAILED,"{""bank"":""SBI""}"
1864,2575,1239,DBT-0001864,71720,PENDING,"{""bank"":""SBI""}"
1865,625,1347,DBT-0001865,69669,PROCESSING,"{""bank"":""SBI""}"
1866,1403,1625,DBT-0001866,68681,PENDING,"{""bank"":""SBI""}"
1867,639,1233,DBT-0001867,56026,PROCESSING,"{""bank"":""SBI""}"
1868,3588,1235,DBT-0001868,95976,PENDING,"{""bank"":""SBI""}"
1869,1666,395,DBT-0001869,5759,COMPLETED,"{""bank"":""SBI""}"
1870,1395,1320,DBT-0001870,91295,PROCESSING,"{""bank"":""SBI""}"
1871,3677,100,DBT-0001871,87242,PENDING,"{""bank"":""SBI""}"
1872,1691,1793,DBT-0001872,68303,PENDING,"{""bank"":""SBI""}"
1873,710,1182,DBT-0001873,95806,PENDING,"{""bank"":""SBI""}"
1874,1382,1861,DBT-0001874,37574,PROCESSING,"{""bank"":""SBI""}"
1875,2320,840,DBT-0001875,47502,FAILED,"{""bank"":""SBI""}"
1876,1914,62,DBT-0001876,20533,PROCESSING,"{""bank"":""SBI""}"
1877,2590,872,DBT-0001877,72944,FAILED,"{""bank"":""SBI""}"
1878,199,669,DBT-0001878,63534,PENDING,"{""bank"":""SBI""}"
1879,647,1286,DBT-0001879,62718,PROCESSING,"{""bank"":""SBI""}"
1880,3466,851,DBT-0001880,96236,COMPLETED,"{""bank"":""SBI""}"
1881,2555,157,DBT-0001881,33569,FAILED,"{""bank"":""SBI""}"
1882,89,1297,DBT-0001882,33815,COMPLETED,"{""bank"":""SBI""}"
1883,1837,703,DBT-0001883,32570,PENDING,"{""bank"":""SBI""}"
1884,3839,1659,DBT-0001884,80219,COMPLETED,"{""bank"":""SBI""}"
1885,142,1908,DBT-0001885,30005,PENDING,"{""bank"":""SBI""}"
1886,2658,1462,DBT-0001886,76868,PROCESSING,"{""bank"":""SBI""}"
1887,2988,1411,DBT-0001887,99344,COMPLETED,"{""bank"":""SBI""}"
1888,1874,644,DBT-0001888,22027,FAILED,"{""bank"":""SBI""}"
1889,2513,1147,DBT-0001889,63085,PROCESSING,"{""bank"":""SBI""}"
1890,346,1396,DBT-0001890,50663,COMPLETED,"{""bank"":""SBI""}"
1891,1538,402,DBT-0001891,79707,COMPLETED,"{""bank"":""SBI""}"
1892,1897,1333,DBT-0001892,64820,PENDING,"{""bank"":""SBI""}"
1893,1999,1566,DBT-0001893,88460,COMPLETED,"{""bank"":""SBI""}"
1894,439,1163,DBT-0001894,9511,COMPLETED,"{""bank"":""SBI""}"
1895,2884,167,DBT-0001895,6949,FAILED,"{""bank"":""SBI""}"
1896,1887,22,DBT-0001896,29827,COMPLETED,"{""bank"":""SBI""}"
1897,3002,1579,DBT-0001897,67014,PROCESSING,"{""bank"":""SBI""}"
1898,2687,984,DBT-0001898,28290,COMPLETED,"{""bank"":""SBI""}"
1899,3814,1867,DBT-0001899,46331,FAILED,"{""bank"":""SBI""}"
1900,1204,1102,DBT-0001900,41543,FAILED,"{""bank"":""SBI""}"
1901,426,1431,DBT-0001901,43549,FAILED,"{""bank"":""SBI""}"
1902,2792,171,DBT-0001902,7809,PROCESSING,"{""bank"":""SBI""}"
1903,3612,1829,DBT-0001903,40672,PENDING,"{""bank"":""SBI""}"
1904,1050,30,DBT-0001904,42669,COMPLETED,"{""bank"":""SBI""}"
1905,2751,393,DBT-0001905,42547,FAILED,"{""bank"":""SBI""}"
1906,3244,1531,DBT-0001906,18729,PENDING,"{""bank"":""SBI""}"
1907,3012,363,DBT-0001907,35715,COMPLETED,"{""bank"":""SBI""}"
1908,3931,1,DBT-0001908,77842,FAILED,"{""bank"":""SBI""}"
1909,3447,111,DBT-0001909,47372,PROCESSING,"{""bank"":""SBI""}"
1910,649,1667,DBT-0001910,50822,PROCESSING,"{""bank"":""SBI""}"
1911,3497,1348,DBT-0001911,27761,COMPLETED,"{""bank"":""SBI""}"
1912,1907,32,DBT-0001912,88787,FAILED,"{""bank"":""SBI""}"
1913,314,1691,DBT-0001913,46353,PROCESSING,"{""bank"":""SBI""}"
1914,2804,1024,DBT-0001914,93731,COMPLETED,"{""bank"":""SBI""}"
1915,185,847,DBT-0001915,54568,COMPLETED,"{""bank"":""SBI""}"
1916,1742,651,DBT-0001916,26613,PENDING,"{""bank"":""SBI""}"
1917,3600,1097,DBT-0001917,69082,PENDING,"{""bank"":""SBI""}"
1918,3589,1014,DBT-0001918,85025,PENDING,"{""bank"":""SBI""}"
1919,304,458,DBT-0001919,42124,COMPLETED,"{""bank"":""SBI""}"
1920,1650,1587,DBT-0001920,10576,PENDING,"{""bank"":""SBI""}"
1921,312,205,DBT-0001921,96847,PROCESSING,"{""bank"":""SBI""}"
1922,1541,607,DBT-0001922,63394,FAILED,"{""bank"":""SBI""}"
1923,1479,1445,DBT-0001923,17702,COMPLETED,"{""bank"":""SBI""}"
1924,3146,1234,DBT-0001924,14162,FAILED,"{""bank"":""SBI""}"
1925,387,589,DBT-0001925,64963,PROCESSING,"{""bank"":""SBI""}"
1926,75,1016,DBT-0001926,26042,COMPLETED,"{""bank"":""SBI""}"
1927,334,392,DBT-0001927,55633,PENDING,"{""bank"":""SBI""}"
1928,1741,282,DBT-0001928,47664,FAILED,"{""bank"":""SBI""}"
1929,285,630,DBT-0001929,94429,PENDING,"{""bank"":""SBI""}"
1930,2125,1862,DBT-0001930,77491,COMPLETED,"{""bank"":""SBI""}"
1931,3921,1259,DBT-0001931,10013,FAILED,"{""bank"":""SBI""}"
1932,594,1790,DBT-0001932,94094,PENDING,"{""bank"":""SBI""}"
1933,3092,13,DBT-0001933,71721,COMPLETED,"{""bank"":""SBI""}"
1934,3166,1904,DBT-0001934,70975,FAILED,"{""bank"":""SBI""}"
1935,2971,398,DBT-0001935,23179,COMPLETED,"{""bank"":""SBI""}"
1936,2277,1808,DBT-0001936,14786,FAILED,"{""bank"":""SBI""}"
1937,1348,1720,DBT-0001937,9232,FAILED,"{""bank"":""SBI""}"
1938,3087,758,DBT-0001938,28862,COMPLETED,"{""bank"":""SBI""}"
1939,2517,563,DBT-0001939,26823,PROCESSING,"{""bank"":""SBI""}"
1940,2425,550,DBT-0001940,99908,FAILED,"{""bank"":""SBI""}"
1941,1972,1374,DBT-0001941,46784,FAILED,"{""bank"":""SBI""}"
1942,3168,1465,DBT-0001942,63941,FAILED,"{""bank"":""SBI""}"
1943,1175,1991,DBT-0001943,85134,PROCESSING,"{""bank"":""SBI""}"
1944,2711,358,DBT-0001944,82126,PENDING,"{""bank"":""SBI""}"
1945,3675,842,DBT-0001945,28131,PENDING,"{""bank"":""SBI""}"
1946,2737,204,DBT-0001946,33684,FAILED,"{""bank"":""SBI""}"
1947,3431,1704,DBT-0001947,97926,PROCESSING,"{""bank"":""SBI""}"
1948,2736,1854,DBT-0001948,78779,COMPLETED,"{""bank"":""SBI""}"
1949,2073,31,DBT-0001949,86956,PROCESSING,"{""bank"":""SBI""}"
1950,3728,347,DBT-0001950,61015,COMPLETED,"{""bank"":""SBI""}"
1951,1785,1259,DBT-0001951,53036,FAILED,"{""bank"":""SBI""}"
1952,2771,1093,DBT-0001952,67202,PROCESSING,"{""bank"":""SBI""}"
1953,1662,16,DBT-0001953,76818,PROCESSING,"{""bank"":""SBI""}"
1954,3231,219,DBT-0001954,17234,PROCESSING,"{""bank"":""SBI""}"
1955,3937,342,DBT-0001955,58546,COMPLETED,"{""bank"":""SBI""}"
1956,2595,778,DBT-0001956,29409,PENDING,"{""bank"":""SBI""}"
1957,3844,489,DBT-0001957,97003,FAILED,"{""bank"":""SBI""}"
1958,1037,831,DBT-0001958,73218,PENDING,"{""bank"":""SBI""}"
1959,2855,1093,DBT-0001959,8575,PENDING,"{""bank"":""SBI""}"
1960,590,1381,DBT-0001960,13059,FAILED,"{""bank"":""SBI""}"
1961,4011,1197,DBT-0001961,33369,PENDING,"{""bank"":""SBI""}"
1962,3905,792,DBT-0001962,95075,PROCESSING,"{""bank"":""SBI""}"
1963,1869,28,DBT-0001963,61014,FAILED,"{""bank"":""SBI""}"
1964,231,1008,DBT-0001964,61052,PROCESSING,"{""bank"":""SBI""}"
1965,2103,704,DBT-0001965,48686,PENDING,"{""bank"":""SBI""}"
1966,310,1690,DBT-0001966,43135,PENDING,"{""bank"":""SBI""}"
1967,740,1602,DBT-0001967,46570,PROCESSING,"{""bank"":""SBI""}"
1968,1572,1372,DBT-0001968,95742,FAILED,"{""bank"":""SBI""}"
1969,1114,1252,DBT-0001969,15808,PROCESSING,"{""bank"":""SBI""}"
1970,180,1121,DBT-0001970,44587,COMPLETED,"{""bank"":""SBI""}"
1971,2502,1753,DBT-0001971,20061,PROCESSING,"{""bank"":""SBI""}"
1972,527,253,DBT-0001972,25709,COMPLETED,"{""bank"":""SBI""}"
1973,245,1202,DBT-0001973,45612,COMPLETED,"{""bank"":""SBI""}"
1974,1181,952,DBT-0001974,47259,PROCESSING,"{""bank"":""SBI""}"
1975,1734,1746,DBT-0001975,38101,PROCESSING,"{""bank"":""SBI""}"
1976,2203,1258,DBT-0001976,98588,PENDING,"{""bank"":""SBI""}"
1977,2933,754,DBT-0001977,36779,PROCESSING,"{""bank"":""SBI""}"
1978,3117,65,DBT-0001978,71245,PROCESSING,"{""bank"":""SBI""}"
1979,3506,1086,DBT-0001979,76086,COMPLETED,"{""bank"":""SBI""}"
1980,2569,1216,DBT-0001980,58774,COMPLETED,"{""bank"":""SBI""}"
1981,2999,607,DBT-0001981,86454,PROCESSING,"{""bank"":""SBI""}"
1982,2283,557,DBT-0001982,65038,PROCESSING,"{""bank"":""SBI""}"
1983,281,1522,DBT-0001983,58240,PROCESSING,"{""bank"":""SBI""}"
1984,1515,1129,DBT-0001984,92735,COMPLETED,"{""bank"":""SBI""}"
1985,1794,735,DBT-0001985,71997,COMPLETED,"{""bank"":""SBI""}"
1986,453,599,DBT-0001986,98613,COMPLETED,"{""bank"":""SBI""}"
1987,38,1828,DBT-0001987,39905,FAILED,"{""bank"":""SBI""}"
1988,3914,1115,DBT-0001988,66380,PROCESSING,"{""bank"":""SBI""}"
1989,3283,490,DBT-0001989,76582,PENDING,"{""bank"":""SBI""}"
1990,3179,33,DBT-0001990,37549,PROCESSING,"{""bank"":""SBI""}"
1991,850,1493,DBT-0001991,46126,FAILED,"{""bank"":""SBI""}"
1992,3887,1328,DBT-0001992,35344,PENDING,"{""bank"":""SBI""}"
1993,2416,1356,DBT-0001993,83506,FAILED,"{""bank"":""SBI""}"
1994,1115,1580,DBT-0001994,64165,FAILED,"{""bank"":""SBI""}"
1995,1118,1043,DBT-0001995,59925,PROCESSING,"{""bank"":""SBI""}"
1996,3622,534,DBT-0001996,13031,PENDING,"{""bank"":""SBI""}"
1997,2441,198,DBT-0001997,84430,COMPLETED,"{""bank"":""SBI""}"
1998,3664,603,DBT-0001998,67067,FAILED,"{""bank"":""SBI""}"
1999,472,304,DBT-0001999,96528,FAILED,"{""bank"":""SBI""}"
2000,593,518,DBT-0002000,10874,PENDING,"{""bank"":""SBI""}"
2001,1652,1384,DBT-0002001,12605,PROCESSING,"{""bank"":""SBI""}"
2002,915,733,DBT-0002002,73991,PENDING,"{""bank"":""SBI""}"
2003,2571,1626,DBT-0002003,64614,PENDING,"{""bank"":""SBI""}"
2004,1802,1046,DBT-0002004,90732,PENDING,"{""bank"":""SBI""}"
2005,4034,309,DBT-0002005,84014,COMPLETED,"{""bank"":""SBI""}"
2006,1967,350,DBT-0002006,97838,PENDING,"{""bank"":""SBI""}"
2007,2005,374,DBT-0002007,49152,PROCESSING,"{""bank"":""SBI""}"
2008,1599,449,DBT-0002008,43900,FAILED,"{""bank"":""SBI""}"
2009,1688,670,DBT-0002009,40956,COMPLETED,"{""bank"":""SBI""}"
2010,3230,273,DBT-0002010,38818,FAILED,"{""bank"":""SBI""}"
2011,3615,332,DBT-0002011,45695,PROCESSING,"{""bank"":""SBI""}"
2012,3659,559,DBT-0002012,83464,FAILED,"{""bank"":""SBI""}"
2013,1988,1060,DBT-0002013,65030,FAILED,"{""bank"":""SBI""}"
2014,1321,1217,DBT-0002014,25278,COMPLETED,"{""bank"":""SBI""}"
2015,2500,1445,DBT-0002015,34557,FAILED,"{""bank"":""SBI""}"
2016,3371,430,DBT-0002016,39734,FAILED,"{""bank"":""SBI""}"
2017,1153,700,DBT-0002017,63697,COMPLETED,"{""bank"":""SBI""}"
2018,2220,577,DBT-0002018,67135,FAILED,"{""bank"":""SBI""}"
2019,3263,680,DBT-0002019,55625,FAILED,"{""bank"":""SBI""}"
2020,2284,1241,DBT-0002020,22910,PENDING,"{""bank"":""SBI""}"
2021,1211,752,DBT-0002021,36073,PENDING,"{""bank"":""SBI""}"
2022,3017,1760,DBT-0002022,44333,FAILED,"{""bank"":""SBI""}"
2023,3005,613,DBT-0002023,75646,PENDING,"{""bank"":""SBI""}"
2024,3549,491,DBT-0002024,53014,FAILED,"{""bank"":""SBI""}"
2025,525,637,DBT-0002025,25516,PROCESSING,"{""bank"":""SBI""}"
2026,608,626,DBT-0002026,94181,PROCESSING,"{""bank"":""SBI""}"
2027,506,1073,DBT-0002027,58021,COMPLETED,"{""bank"":""SBI""}"
2028,3082,656,DBT-0002028,16282,FAILED,"{""bank"":""SBI""}"
2029,2114,1942,DBT-0002029,14318,PROCESSING,"{""bank"":""SBI""}"
2030,1266,1756,DBT-0002030,56783,FAILED,"{""bank"":""SBI""}"
2031,3789,463,DBT-0002031,44761,FAILED,"{""bank"":""SBI""}"
2032,2117,212,DBT-0002032,63435,COMPLETED,"{""bank"":""SBI""}"
2033,1818,230,DBT-0002033,38240,PROCESSING,"{""bank"":""SBI""}"
2034,2889,1043,DBT-0002034,58868,PROCESSING,"{""bank"":""SBI""}"
2035,2384,937,DBT-0002035,27222,COMPLETED,"{""bank"":""SBI""}"
2036,1448,1741,DBT-0002036,8921,PENDING,"{""bank"":""SBI""}"
2037,993,467,DBT-0002037,71838,COMPLETED,"{""bank"":""SBI""}"
2038,219,1602,DBT-0002038,36967,FAILED,"{""bank"":""SBI""}"
2039,995,127,DBT-0002039,89909,COMPLETED,"{""bank"":""SBI""}"
2040,3061,192,DBT-0002040,49996,PENDING,"{""bank"":""SBI""}"
2041,2540,1482,DBT-0002041,68955,PENDING,"{""bank"":""SBI""}"
2042,2967,1955,DBT-0002042,47385,COMPLETED,"{""bank"":""SBI""}"
2043,2251,242,DBT-0002043,64898,FAILED,"{""bank"":""SBI""}"
2044,377,1680,DBT-0002044,71411,COMPLETED,"{""bank"":""SBI""}"
2045,3834,278,DBT-0002045,84611,PENDING,"{""bank"":""SBI""}"
2046,3413,1532,DBT-0002046,68814,PROCESSING,"{""bank"":""SBI""}"
2047,2229,1695,DBT-0002047,62674,FAILED,"{""bank"":""SBI""}"
2048,730,537,DBT-0002048,76548,FAILED,"{""bank"":""SBI""}"
2049,2443,880,DBT-0002049,69212,PROCESSING,"{""bank"":""SBI""}"
2050,1228,1359,DBT-0002050,18168,PENDING,"{""bank"":""SBI""}"
2051,4038,1155,DBT-0002051,5860,FAILED,"{""bank"":""SBI""}"
2052,3901,264,DBT-0002052,87903,PENDING,"{""bank"":""SBI""}"
2053,2789,1894,DBT-0002053,45953,FAILED,"{""bank"":""SBI""}"
2054,478,1628,DBT-0002054,60701,PROCESSING,"{""bank"":""SBI""}"
2055,2457,870,DBT-0002055,27317,FAILED,"{""bank"":""SBI""}"
2056,1497,1497,DBT-0002056,32078,PROCESSING,"{""bank"":""SBI""}"
2057,3434,212,DBT-0002057,42318,COMPLETED,"{""bank"":""SBI""}"
2058,3411,1218,DBT-0002058,59695,PENDING,"{""bank"":""SBI""}"
2059,3964,205,DBT-0002059,85526,FAILED,"{""bank"":""SBI""}"
2060,2198,929,DBT-0002060,24552,COMPLETED,"{""bank"":""SBI""}"
2061,1506,1494,DBT-0002061,39707,COMPLETED,"{""bank"":""SBI""}"
2062,2204,836,DBT-0002062,75794,PENDING,"{""bank"":""SBI""}"
2063,1040,44,DBT-0002063,46259,COMPLETED,"{""bank"":""SBI""}"
2064,664,774,DBT-0002064,96605,COMPLETED,"{""bank"":""SBI""}"
2065,751,839,DBT-0002065,67015,PROCESSING,"{""bank"":""SBI""}"
2066,877,797,DBT-0002066,71777,PROCESSING,"{""bank"":""SBI""}"
2067,2981,554,DBT-0002067,36493,COMPLETED,"{""bank"":""SBI""}"
2068,3019,1446,DBT-0002068,98388,FAILED,"{""bank"":""SBI""}"
2069,1163,1396,DBT-0002069,78912,COMPLETED,"{""bank"":""SBI""}"
2070,2780,1203,DBT-0002070,20716,PENDING,"{""bank"":""SBI""}"
2071,1119,1407,DBT-0002071,5677,PENDING,"{""bank"":""SBI""}"
2072,2742,36,DBT-0002072,70720,PROCESSING,"{""bank"":""SBI""}"
2073,1444,399,DBT-0002073,83879,PROCESSING,"{""bank"":""SBI""}"
2074,1071,660,DBT-0002074,27707,COMPLETED,"{""bank"":""SBI""}"
2075,2043,906,DBT-0002075,82868,COMPLETED,"{""bank"":""SBI""}"
2076,2610,320,DBT-0002076,27578,PROCESSING,"{""bank"":""SBI""}"
2077,1593,1248,DBT-0002077,41074,FAILED,"{""bank"":""SBI""}"
2078,3740,1656,DBT-0002078,51355,COMPLETED,"{""bank"":""SBI""}"
2079,1324,83,DBT-0002079,6360,COMPLETED,"{""bank"":""SBI""}"
2080,3504,1712,DBT-0002080,47607,COMPLETED,"{""bank"":""SBI""}"
2081,2344,1777,DBT-0002081,59001,PROCESSING,"{""bank"":""SBI""}"
2082,2940,1383,DBT-0002082,78676,COMPLETED,"{""bank"":""SBI""}"
2083,3668,1665,DBT-0002083,75315,PROCESSING,"{""bank"":""SBI""}"
2084,571,1781,DBT-0002084,52253,PROCESSING,"{""bank"":""SBI""}"
2085,3593,1493,DBT-0002085,40197,PENDING,"{""bank"":""SBI""}"
2086,1610,1593,DBT-0002086,57237,PENDING,"{""bank"":""SBI""}"
2087,675,677,DBT-0002087,14917,COMPLETED,"{""bank"":""SBI""}"
2088,3258,549,DBT-0002088,83635,PENDING,"{""bank"":""SBI""}"
2089,2151,948,DBT-0002089,18865,PENDING,"{""bank"":""SBI""}"
2090,1176,116,DBT-0002090,7777,COMPLETED,"{""bank"":""SBI""}"
2091,1391,498,DBT-0002091,68234,PENDING,"{""bank"":""SBI""}"
2092,1959,420,DBT-0002092,74387,PENDING,"{""bank"":""SBI""}"
2093,294,105,DBT-0002093,67998,COMPLETED,"{""bank"":""SBI""}"
2094,1252,586,DBT-0002094,61081,PROCESSING,"{""bank"":""SBI""}"
2095,720,443,DBT-0002095,18381,COMPLETED,"{""bank"":""SBI""}"
2096,2626,1150,DBT-0002096,9391,COMPLETED,"{""bank"":""SBI""}"
2097,512,1028,DBT-0002097,45691,PROCESSING,"{""bank"":""SBI""}"
2098,550,372,DBT-0002098,18503,PROCESSING,"{""bank"":""SBI""}"
2099,1687,1195,DBT-0002099,28194,FAILED,"{""bank"":""SBI""}"
2100,1267,40,DBT-0002100,18319,FAILED,"{""bank"":""SBI""}"
2101,45,1256,DBT-0002101,15660,PENDING,"{""bank"":""SBI""}"
